Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m),Depth (m)
8/13/2017 0:00,26.498,-93.489,11.497,250.6,42.68396069,-2097.0,-249.22
8/13/2017 8:00,26.438,-93.595,11.391,247.1,36.2947448,-1610.0,-245.74
8/13/2017 16:00,26.376,-93.653,11.357,244.7,35.79095556,-1591.0,-243.36
8/14/2017 0:00,26.282,-93.718,11.472,247.1,44.94941268,-1865.0,-245.74
8/14/2017 8:00,26.197,-93.791,11.458,248.5,38.49108598,-2060.0,-247.13
8/14/2017 16:00,26.091,-93.804,11.347,248.2,43.23841463,-3059.0,-246.84
8/15/2017 0:00,25.984,-93.824,11.387,246.9,38.48901791,-3200.0,-245.54
8/15/2017 8:00,25.896,-93.824,11.477,249.8,33.05103478,-3229.0,-248.43
8/15/2017 16:00,25.81,-93.775,11.402,246.3,41.86954144,-3293.0,-244.95
8/16/2017 0:00,25.71,-93.732,11.518,250.6,35.52853079,-3355.0,-249.22
8/16/2017 8:00,25.654,-93.665,11.471,248.7,34.57005207,-3386.0,-247.33
8/16/2017 16:00,25.606,-93.569,11.379,248.7,38.73807688,-3418.0,-247.33
8/17/2017 0:00,25.559,-93.483,11.351,244.5,31.72313036,-3436.0,-243.16
8/17/2017 8:00,25.56,-93.388,11.397,247.8,34.181593,-3424.0,-246.44
8/17/2017 16:00,25.558,-93.292,11.202,240.8,32.60284804,-3420.0,-239.48
8/18/2017 0:00,25.595,-93.2,11.406,247.8,38.35232066,-3416.0,-246.44
8/18/2017 8:00,25.642,-93.106,11.184,242.3,33.3505892,-3389.0,-240.97
8/18/2017 16:00,25.712,-93.052,11.284,243.3,37.25875602,-3345.0,-241.96
8/19/2017 0:00,25.809,-93.003,11.299,245.3,41.75196882,-3276.0,-243.95
8/19/2017 8:00,25.91,-92.981,11.221,241.1,37.11789057,-3189.0,-239.78
8/19/2017 16:00,26.006,-92.981,11.465,252.3,40.59714891,-2522.0,-250.91
8/20/2017 0:00,26.114,-93.01,11.318,244.0,40.95694569,-1945.0,-242.66
8/20/2017 8:00,26.2,-93.061,11.305,245.2,36.36319568,-2016.0,-243.85
8/20/2017 16:00,26.278,-93.12,11.416,249.4,36.54944186,-1932.0,-248.03
8/21/2017 0:00,26.34,-93.198,11.294,245.0,35.83984514,-1954.0,-243.65
8/21/2017 8:00,26.378,-93.287,11.322,245.1,30.10864494,-1809.0,-243.75
8/21/2017 16:00,26.4,-93.368,11.293,244.9,33.80652748,-1759.0,-243.55
8/22/2017 0:00,26.406,-93.475,11.239,243.5,34.94255429,-1808.0,-242.16
8/22/2017 8:00,26.379,-93.567,11.456,247.9,37.31538691,-2150.0,-246.54
8/22/2017 16:00,26.337,-93.67,11.208,241.2,34.66319229,-1868.0,-239.87
8/23/2017 0:00,26.278,-93.738,11.308,244.7,39.46624507,-1874.0,-243.36
8/23/2017 8:00,26.18,-93.822,11.28,243.2,50.5771569,-2284.0,-241.86
8/23/2017 16:00,26.068,-93.88,11.256,239.6,43.85424153,-3120.0,-238.28
8/24/2017 0:00,25.965,-93.913,11.317,241.9,41.8284353,-3181.0,-240.57
8/24/2017 8:00,25.852,-93.927,11.364,245.3,45.83010473,-3237.0,-243.95
8/24/2017 16:00,25.731,-93.895,11.208,238.6,48.1205746,-3341.0,-237.29
8/25/2017 0:00,25.62,-93.862,11.375,246.6,39.93012522,-3436.0,-245.25
8/25/2017 8:00,25.543,-93.801,11.258,241.0,34.1391154,-3489.0,-239.68
8/25/2017 16:00,25.488,-93.721,11.529,251.4,40.22678337,-3510.0,-250.02
8/26/2017 0:00,25.446,-93.61,11.316,244.0,35.92726124,-3499.0,-242.66
8/26/2017 8:00,25.437,-93.528,11.334,245.4,29.77768292,-3510.0,-244.05
8/26/2017 16:00,25.463,-93.428,11.425,250.2,40.73487572,-3487.0,-248.83
8/27/2017 0:00,25.51,-93.326,11.54,253.5,36.8220654,-3451.0,-252.11
8/27/2017 8:00,25.582,-93.262,11.339,245.8,39.14014308,-3413.0,-244.45
8/27/2017 16:00,25.692,-93.221,11.329,246.0,50.25787998,-3372.0,-244.65
8/28/2017 0:00,25.818,-93.198,11.289,243.7,42.46328532,-3302.0,-242.36
8/28/2017 8:00,25.912,-93.2,11.281,240.7,38.9792278,-3239.0,-239.38
8/28/2017 16:00,26.023,-93.262,11.397,247.0,52.21670614,-3132.0,-245.64
8/29/2017 0:00,26.125,-93.317,11.221,240.7,29.84852593,-2965.0,-239.38
8/29/2017 8:00,26.152,-93.404,11.375,247.4,44.82831694,-2912.0,-246.04
8/29/2017 16:00,26.225,-93.528,11.08,239.1,39.65508542,-1913.0,-237.79
8/30/2017 0:00,26.225,-93.616,11.181,242.0,37.45307598,-1896.0,-240.67
8/30/2017 8:00,26.211,-93.747,11.028,236.5,45.15630853,-1866.0,-235.2
8/30/2017 16:00,26.158,-93.85,11.059,238.0,40.34914125,-2761.0,-236.69
8/31/2017 0:00,26.083,-93.939,11.112,242.4,46.4665697,-3102.0,-241.07
8/31/2017 8:00,25.98,-94.02,11.123,237.9,45.18937154,-3142.0,-236.59
8/31/2017 16:00,25.893,-94.085,11.321,242.3,40.62872998,-3188.0,-240.97
9/1/2017 0:00,25.774,-94.111,11.358,248.8,52.49419492,-3294.0,-247.43
9/1/2017 8:00,25.642,-94.126,11.583,253.7,45.04545815,-3401.0,-252.31
9/1/2017 16:00,25.546,-94.11,11.564,252.9,34.59174034,-3477.0,-251.51
9/2/2017 0:00,25.463,-94.056,11.663,253.1,40.88616514,-3532.0,-251.71
9/2/2017 8:00,25.38,-93.984,11.892,262.8,36.03065917,-3591.0,-261.36
9/2/2017 16:00,25.336,-93.913,11.86,259.6,32.8147543,-3603.0,-258.17
9/3/2017 0:00,25.338,-93.799,11.983,266.6,39.74987421,-3594.0,-265.14
9/3/2017 8:00,25.319,-93.702,11.863,261.8,30.31172215,-3585.0,-260.36
9/3/2017 16:00,25.36,-93.619,11.925,263.6,36.29795173,-3552.0,-262.15
9/4/2017 0:00,25.418,-93.536,11.744,261.8,36.78446683,-3519.0,-260.36
9/4/2017 8:00,25.478,-93.459,11.795,258.5,32.94972686,-3483.0,-257.08
9/4/2017 16:00,25.556,-93.416,11.66,254.5,39.86074886,-3430.0,-253.1
9/5/2017 0:00,25.674,-93.393,11.688,253.4,48.55059423,-3360.0,-252.01
9/5/2017 8:00,25.784,-93.368,11.617,255.1,35.00775057,-3289.0,-253.7
9/5/2017 16:00,25.867,-93.388,11.636,254.6,38.29816836,-3254.0,-253.2
9/6/2017 0:00,25.977,-93.431,11.412,245.3,46.34010142,-3169.0,-243.95
9/6/2017 8:00,26.069,-93.475,11.432,247.9,27.59730603,-3042.0,-246.54
9/6/2017 16:00,26.112,-93.526,11.393,247.2,33.77900679,-2724.0,-245.84
9/7/2017 0:00,26.167,-93.637,11.365,244.6,43.06116232,-2168.0,-243.26
9/7/2017 8:00,26.211,-93.724,11.195,239.4,29.88466162,-1870.0,-238.08
9/7/2017 16:00,26.201,-93.819,11.319,243.3,39.20065433,-2246.0,-241.96
9/8/2017 0:00,26.16,-93.931,11.208,236.1,41.52387506,-2397.0,-234.8
9/8/2017 8:00,26.139,-94.038,11.399,245.2,33.44112737,-3005.0,-243.85
9/8/2017 16:00,26.073,-94.112,11.109,235.9,44.50323359,-3060.0,-234.6
9/9/2017 0:00,25.976,-94.196,11.459,249.2,43.78060073,-3072.0,-247.83
9/9/2017 8:00,25.919,-94.282,11.361,245.0,33.16698509,-3147.0,-243.65
9/9/2017 16:00,25.821,-94.304,11.356,243.9,42.74783035,-3237.0,-242.56
9/10/2017 0:00,25.717,-94.321,11.441,248.5,36.76820909,-3317.0,-247.13
9/10/2017 8:00,25.637,-94.331,11.508,248.7,27.21758623,-3385.0,-247.33
9/10/2017 16:00,25.569,-94.279,11.732,255.9,38.2144279,-3444.0,-254.49
9/11/2017 0:00,25.48,-94.22,11.649,255.8,37.86515549,-3510.0,-254.39
9/11/2017 8:00,25.41,-94.19,11.695,256.1,20.42057051,-3551.0,-254.69
9/11/2017 16:00,25.399,-94.113,11.718,257.5,35.07196174,-3566.0,-256.09
9/12/2017 0:00,25.355,-94.018,11.683,253.9,31.45237988,-3602.0,-252.5
9/12/2017 8:00,25.341,-93.958,11.688,254.0,20.0231491,-3605.0,-252.6
9/12/2017 16:00,25.374,-93.886,11.689,253.7,37.59599048,-3588.0,-252.31
9/13/2017 0:00,25.405,-93.78,11.589,251.4,31.54826461,-3557.0,-250.02
9/13/2017 8:00,25.421,-93.721,11.606,252.2,26.25663535,-3539.0,-250.81
9/13/2017 16:00,25.526,-93.675,11.644,253.2,51.94403238,-3478.0,-251.81
9/14/2017 0:00,25.629,-93.601,11.715,254.0,36.9798391,-3406.0,-252.6
9/14/2017 8:00,25.716,-93.588,11.578,251.6,45.93327443,-3346.0,-250.22
9/14/2017 16:00,25.864,-93.608,11.537,249.7,58.1426255,-3247.0,-248.33
9/15/2017 0:00,25.994,-93.618,11.559,251.1,45.34679923,-3169.0,-249.72
9/15/2017 8:00,26.101,-93.678,11.654,251.6,48.44127992,-3018.0,-250.22
9/15/2017 16:00,26.204,-93.765,11.58,252.3,51.49214503,-1874.0,-250.91
9/16/2017 0:00,26.293,-93.865,11.659,252.1,43.7052228,-1795.0,-250.71
9/16/2017 8:00,26.32,-93.987,11.52,248.5,45.8911157,-1812.0,-247.13
9/16/2017 16:00,26.34,-94.109,11.641,252.1,34.9273088,-1660.0,-250.71
9/17/2017 0:00,26.302,-94.201,11.708,252.7,43.6652356,-2023.0,-251.31
9/17/2017 8:00,26.239,-94.324,11.699,251.8,45.61389701,-1995.0,-250.42
9/17/2017 16:00,26.157,-94.394,11.529,249.3,39.88106944,-2842.0,-247.93
9/18/2017 0:00,26.046,-94.438,11.602,253.0,53.7317234,-2931.0,-251.61
9/18/2017 8:00,25.9,-94.468,11.693,255.2,53.48799585,-3110.0,-253.8
9/18/2017 16:00,25.784,-94.454,11.54,248.0,40.18841873,-3258.0,-246.64
9/19/2017 0:00,25.69,-94.397,11.622,252.9,44.41413401,-3336.0,-251.51
9/19/2017 8:00,25.586,-94.336,11.643,253.4,43.47165168,-3419.0,-252.01
9/19/2017 16:00,25.507,-94.261,11.647,250.4,38.26073313,-3486.0,-249.02
9/20/2017 0:00,25.451,-94.179,11.608,251.1,32.46786103,-3531.0,-249.72
9/20/2017 8:00,25.421,-94.098,11.678,251.6,31.11058019,-3555.0,-250.22
9/20/2017 16:00,25.391,-94.022,11.636,253.9,22.17923804,-3583.0,-252.5
9/21/2017 0:00,25.394,-93.971,11.572,249.3,20.24366074,-3583.0,-247.93
9/21/2017 8:00,25.422,-93.908,11.523,246.3,25.66219398,-3562.0,-244.95
9/21/2017 16:00,25.46,-93.852,11.556,248.8,24.55811271,-3535.0,-247.43
9/22/2017 0:00,25.513,-93.81,11.472,246.2,25.74972815,-3507.0,-244.85
9/22/2017 8:00,25.576,-93.784,11.623,249.3,24.84862974,-3460.0,-247.93
9/22/2017 16:00,25.631,-93.768,11.507,245.2,22.88809516,-3409.0,-243.85
9/23/2017 0:00,25.706,-93.812,11.529,250.5,42.66311287,-3363.0,-249.12
9/23/2017 8:00,25.823,-93.846,11.52,244.2,42.94152769,-3273.0,-242.86
9/23/2017 16:00,25.915,-93.884,11.408,241.9,39.52611795,-3202.0,-240.57
9/24/2017 0:00,26.011,-93.959,11.407,243.5,50.55511448,-3145.0,-242.16
9/24/2017 8:00,26.097,-94.064,11.361,242.5,41.65163262,-3072.0,-241.17
9/24/2017 16:00,26.161,-94.137,11.409,244.3,36.19305182,-2714.0,-242.96
9/25/2017 0:00,26.21,-94.239,11.295,241.6,39.77702352,-2086.0,-240.27
9/25/2017 8:00,26.24,-94.339,11.54,243.9,34.65584222,-2113.0,-242.56
9/25/2017 16:00,26.267,-94.424,11.457,246.0,25.61938329,-2457.0,-244.65
9/26/2017 0:00,26.246,-94.495,11.532,245.6,29.87048878,-2755.0,-244.25
9/26/2017 8:00,26.22,-94.582,11.427,241.4,29.60893277,-2671.0,-240.07
9/26/2017 16:00,26.197,-94.653,11.593,246.5,27.25679365,-2570.0,-245.15
9/27/2017 0:00,26.136,-94.711,11.47,244.6,31.0789736,-2926.0,-243.26
9/27/2017 8:00,26.07,-94.763,11.645,251.8,35.32050113,-2964.0,-250.42
9/27/2017 16:00,25.981,-94.812,11.556,247.5,36.31856412,-3037.0,-246.14
9/28/2017 0:00,25.898,-94.826,11.62,249.4,31.33770891,-3137.0,-248.03
9/28/2017 8:00,25.813,-94.829,11.618,254.2,35.66516648,-3102.0,-252.8
9/28/2017 16:00,25.715,-94.794,11.739,254.1,41.15261353,-3278.0,-252.7
9/29/2017 0:00,25.612,-94.757,11.639,248.3,45.30086644,-3365.0,-246.94
9/29/2017 8:00,25.509,-94.677,11.812,257.8,48.23863389,-3428.0,-256.38
9/29/2017 16:00,25.43,-94.578,11.666,252.4,46.11711179,-3500.0,-251.01
9/30/2017 0:00,25.379,-94.454,11.721,253.6,47.78527493,-3537.0,-252.21
9/30/2017 8:00,25.356,-94.33,11.738,253.0,39.03788032,-3567.0,-251.61
9/30/2017 16:00,25.357,-94.221,11.775,250.7,43.8025981,-3578.0,-249.32
10/1/2017 0:00,25.401,-94.096,11.8,257.6,39.83873743,-3566.0,-256.18
10/1/2017 8:00,25.459,-94.031,11.645,251.7,34.41806067,-3536.0,-250.32
10/1/2017 16:00,25.556,-93.98,11.721,253.4,44.56725367,-3477.0,-252.01
10/2/2017 0:00,25.663,-93.951,11.602,248.4,39.816479,-3403.0,-247.04
10/2/2017 8:00,25.767,-93.971,11.427,243.0,45.97215027,-3301.0,-241.66
10/2/2017 16:00,25.887,-94.024,11.378,239.5,48.89838545,-3195.0,-238.18
10/3/2017 0:00,25.995,-94.067,11.338,242.7,41.20925382,-3122.0,-241.37
10/3/2017 8:00,26.07,-94.16,11.321,238.1,46.61751709,-3031.0,-236.79
10/3/2017 16:00,26.132,-94.272,11.299,235.8,41.64268243,-2842.0,-234.5
10/4/2017 0:00,26.178,-94.366,11.439,242.3,36.08179181,-2846.0,-240.97
10/4/2017 8:00,26.181,-94.475,11.372,239.7,36.87062381,-2840.0,-238.38
10/4/2017 16:00,26.168,-94.57,11.322,237.4,31.89992633,-2685.0,-236.1
10/5/2017 0:00,26.136,-94.657,11.366,241.2,32.96083888,-2892.0,-239.87
10/5/2017 8:00,26.084,-94.736,11.271,237.0,36.94209658,-3010.0,-235.7
10/5/2017 16:00,26.007,-94.803,11.358,238.1,34.33319094,-2999.0,-236.79
10/6/2017 0:00,25.926,-94.829,11.249,237.0,35.73546838,-3102.0,-235.7
10/6/2017 8:00,25.826,-94.839,11.45,241.4,38.91073117,-3105.0,-240.07
10/6/2017 16:00,25.728,-94.812,11.391,240.2,42.00966793,-3252.0,-238.88
10/7/2017 0:00,25.623,-94.745,11.427,245.9,50.0766143,-3360.0,-244.55
10/7/2017 8:00,25.52,-94.665,11.554,248.3,46.04957872,-3425.0,-246.94
10/7/2017 16:00,25.469,-94.553,11.391,239.5,40.60939423,-3474.0,-238.18
10/8/2017 0:00,25.453,-94.454,,,30.82927505,-3496.0,
10/8/2017 8:00,25.463,-94.375,,,25.42483235,-3488.0,
10/8/2017 16:00,25.498,-94.315,,,25.7821062,-3482.0,
10/9/2017 0:00,25.558,-94.27,,,31.47388124,-3453.0,
10/9/2017 8:00,25.646,-94.237,,,40.48168228,-3399.0,
10/9/2017 16:00,25.761,-94.215,,,49.36178785,-3291.0,
10/10/2017 0:00,25.895,-94.209,,,52.40725618,-3185.0,
10/10/2017 8:00,26.025,-94.227,,,48.41262026,-3033.0,
10/10/2017 16:00,26.135,-94.272,,,42.56765204,-2798.0,
10/11/2017 0:00,26.219,-94.341,,,38.59439597,-2323.0,
10/11/2017 8:00,26.276,-94.429,,,37.08296105,-2446.0,
10/11/2017 16:00,26.305,-94.531,11.547,240.9,37.68744088,-2577.0,-239.58
10/12/2017 0:00,26.307,-94.641,11.575,243.0,38.06253407,-2282.0,-241.66
10/12/2017 8:00,26.287,-94.742,11.523,239.1,31.95000626,-1856.0,-237.79
10/12/2017 16:00,26.241,-94.81,11.41,236.4,30.06050232,-1981.0,-235.1
10/13/2017 0:00,26.172,-94.861,11.504,239.4,32.73563502,-2366.0,-238.08
10/13/2017 8:00,26.105,-94.906,11.366,236.0,26.41482349,-2312.0,-234.7
10/13/2017 16:00,26.034,-94.906,11.144,231.9,32.21723297,-2705.0,-230.63
10/14/2017 0:00,25.945,-94.889,11.292,232.1,34.17328196,-2977.0,-230.82
10/14/2017 8:00,25.871,-94.849,11.41,235.9,32.52510569,-3111.0,-234.6
10/14/2017 16:00,25.815,-94.769,11.186,229.7,36.02608499,-3196.0,-228.44
10/15/2017 0:00,25.765,-94.68,11.354,237.3,39.34915501,-3291.0,-236.0
10/15/2017 8:00,25.728,-94.563,11.237,232.2,44.48615515,-3316.0,-230.92
10/15/2017 16:00,25.712,-94.438,11.356,236.3,44.23002826,-3316.0,-235.0
10/16/2017 0:00,25.725,-94.312,11.559,241.8,42.6490164,-3316.0,-240.47
10/16/2017 8:00,25.754,-94.202,11.571,238.9,38.62812576,-3303.0,-237.59
10/16/2017 16:00,25.821,-94.114,11.834,250.1,42.51848069,-3246.0,-248.73
10/17/2017 0:00,25.918,-94.052,11.824,250.8,42.66626771,-3174.0,-249.42
10/17/2017 8:00,26.021,-94.028,12.015,255.4,38.85254174,-3125.0,-254.0
10/17/2017 16:00,26.12,-94.039,12.065,259.2,41.17119624,-3068.0,-257.78
10/18/2017 0:00,26.23,-94.1,12.055,256.3,53.70538986,-2144.0,-254.89
10/18/2017 8:00,26.341,-94.196,12.026,256.2,50.92155634,-1769.0,-254.79
10/18/2017 16:00,26.397,-94.33,11.863,254.4,55.75857692,-1706.0,-253.0
10/19/2017 0:00,26.439,-94.493,12.008,256.4,58.67062723,-2513.0,-254.99
10/19/2017 8:00,26.437,-94.659,11.768,247.3,56.87011957,-1804.0,-245.94
10/19/2017 16:00,26.401,-94.815,11.627,244.2,55.01198778,-1770.0,-242.86
10/20/2017 0:00,26.332,-94.948,11.721,245.5,50.23475391,-1682.0,-244.15
10/20/2017 8:00,26.249,-95.04,11.689,244.5,39.76983907,-2355.0,-243.16
10/20/2017 16:00,26.161,-95.081,11.407,235.8,37.38149275,-2348.0,-234.5
10/21/2017 0:00,26.066,-95.094,11.309,230.8,32.77181716,-2347.0,-229.53
10/21/2017 8:00,,,11.251,228.0,,,-226.75
10/21/2017 16:00,25.952,-95.026,11.17,226.8,33.14402661,-2579.0,-225.55
10/22/2017 0:00,25.951,-94.912,,,56.27022747,-2937.0,
10/22/2017 8:00,26.074,-94.77,,,60.82711566,-2954.0,
10/22/2017 16:00,26.144,-94.673,,,36.23269242,-2880.0,
10/23/2017 0:00,26.207,-94.592,,,35.72821014,-2626.0,
10/23/2017 8:00,26.268,-94.528,,,29.43204036,-2661.0,
10/23/2017 16:00,26.325,-94.482,,,25.05751783,-2462.0,
10/24/2017 0:00,26.38,-94.457,,,21.3058912,-2272.0,
10/24/2017 8:00,26.433,-94.457,,,20.56393202,-2488.0,
10/24/2017 16:00,26.484,-94.484,,,24.38150324,-1899.0,
10/25/2017 0:00,26.532,-94.546,11.477,234.9,32.99413433,-2234.0,-233.61
10/25/2017 8:00,26.574,-94.645,11.683,246.6,42.80388417,-1785.0,-245.25
10/25/2017 16:00,26.599,-94.778,11.571,240.2,51.46412828,-1505.0,-238.88
10/26/2017 0:00,26.591,-94.935,11.646,241.9,54.61452188,-1772.0,-240.57
10/26/2017 8:00,26.552,-95.071,11.765,245.1,41.21103008,-1692.0,-243.75
10/26/2017 16:00,26.49,-95.158,11.66,240.3,44.88973713,-1712.0,-238.98
10/27/2017 0:00,26.379,-95.257,11.714,244.4,60.03584346,-1601.0,-243.06
10/27/2017 8:00,26.251,-95.328,11.658,242.0,46.80668756,-1650.0,-240.67
10/27/2017 16:00,26.139,-95.32,11.628,241.1,45.14148535,-1739.0,-239.78
10/28/2017 0:00,26.024,-95.306,11.672,242.6,39.11418796,-1916.0,-241.27
10/28/2017 8:00,25.939,-95.268,11.457,233.0,39.21748207,-1844.0,-231.72
10/28/2017 16:00,25.853,-95.189,11.455,234.2,39.24237633,-1950.0,-232.91
10/29/2017 0:00,25.79,-95.128,11.456,234.7,29.99420277,-2809.0,-233.41
10/29/2017 8:00,25.749,-95.047,11.392,232.1,35.15253903,-3062.0,-230.82
10/29/2017 16:00,25.737,-94.946,11.486,235.6,32.08568528,-2909.0,-234.31
10/30/2017 0:00,25.727,-94.872,11.523,235.7,21.87501086,-3161.0,-234.4
10/30/2017 8:00,25.752,-94.806,11.574,237.6,30.96796086,-3231.0,-236.29
10/30/2017 16:00,25.797,-94.725,11.446,233.1,30.08013464,-3244.0,-231.82
10/31/2017 0:00,25.861,-94.684,11.633,241.6,31.37334219,-3205.0,-240.27
10/31/2017 8:00,25.946,-94.643,11.566,235.9,39.34924904,-3144.0,-234.6
10/31/2017 16:00,26.049,-94.613,11.511,236.2,42.0244417,-2995.0,-234.9
11/1/2017 0:00,26.155,-94.607,11.47,235.0,40.2309893,-2818.0,-233.71
11/1/2017 8:00,26.261,-94.638,11.658,240.3,45.24901104,-2467.0,-238.98
11/1/2017 16:00,26.372,-94.685,11.62,239.5,44.54136168,-1845.0,-238.18
11/2/2017 0:00,26.454,-94.772,11.635,239.3,42.8204589,-1748.0,-237.99
11/2/2017 8:00,26.524,-94.861,11.661,238.0,39.6473076,-1674.0,-236.69
11/2/2017 16:00,26.569,-94.961,11.723,242.8,38.20586997,-1769.0,-241.47
11/3/2017 0:00,26.582,-95.07,11.647,241.4,37.84006475,-1695.0,-240.07
11/3/2017 8:00,26.569,-95.178,11.688,239.5,38.41601879,-1656.0,-238.18
11/3/2017 16:00,26.533,-95.28,11.736,243.9,35.40250415,-1654.0,-242.56
11/4/2017 0:00,26.489,-95.363,11.636,237.9,34.81156417,-1606.0,-236.59
11/4/2017 8:00,26.408,-95.431,11.7,242.5,41.60653074,-1573.0,-241.17
11/4/2017 16:00,26.309,-95.486,11.701,242.7,45.44645421,-1560.0,-241.37
11/5/2017 0:00,26.194,-95.509,11.616,236.0,40.97917154,-1477.0,-234.7
11/5/2017 8:00,26.096,-95.481,11.677,240.3,41.38778201,-1824.0,-238.98
11/5/2017 16:00,25.984,-95.452,11.636,243.0,44.82832252,-1592.0,-241.66
11/6/2017 0:00,25.884,-95.393,11.629,242.3,43.9486894,-2066.0,-240.97
11/6/2017 8:00,25.798,-95.305,11.691,242.4,46.10683247,-2220.0,-241.07
11/6/2017 16:00,25.719,-95.208,11.634,247.8,44.04812141,-2737.0,-246.44
11/7/2017 0:00,25.675,-95.093,11.694,242.1,43.59027414,-3038.0,-240.77
11/7/2017 8:00,25.645,-94.979,11.676,242.5,37.13488522,-3177.0,-241.17
11/7/2017 16:00,25.654,-94.882,11.762,244.6,32.40238263,-3294.0,-243.26
11/8/2017 0:00,25.683,-94.794,11.736,240.2,34.56465536,-3313.0,-238.88
11/8/2017 8:00,25.73,-94.713,11.735,240.5,29.01278511,-3306.0,-239.18
11/8/2017 16:00,25.791,-94.675,11.659,240.4,29.49918134,-3272.0,-239.08
11/9/2017 0:00,25.871,-94.643,11.714,243.1,34.26409929,-3202.0,-241.76
11/9/2017 8:00,25.958,-94.627,11.645,240.9,34.79710476,-3137.0,-239.58
11/9/2017 16:00,26.052,-94.652,11.802,245.6,39.3242546,-3015.0,-244.25
11/10/2017 0:00,26.15,-94.693,11.554,236.3,42.87013413,-2896.0,-235.0
11/10/2017 8:00,26.244,-94.764,11.694,242.0,41.95297486,-2155.0,-240.67
11/10/2017 16:00,26.31,-94.85,11.622,238.4,40.04495474,-1733.0,-237.09
11/11/2017 0:00,26.349,-94.969,11.662,240.6,45.79027517,-1673.0,-239.28
11/11/2017 8:00,26.377,-95.089,11.591,239.4,38.41079275,-1582.0,-238.08
11/11/2017 16:00,26.358,-95.192,11.555,235.7,36.57958174,-1725.0,-234.4
11/12/2017 0:00,26.319,-95.291,11.635,238.3,38.91718001,-1567.0,-236.99
11/12/2017 8:00,26.266,-95.378,11.338,226.6,29.7419569,-1602.0,-225.35
11/12/2017 16:00,26.211,-95.423,11.448,230.5,30.67982399,-1576.0,-229.23
11/13/2017 0:00,26.129,-95.457,11.394,232.8,28.66003838,-1810.0,-231.52
11/13/2017 8:00,26.066,-95.471,11.507,238.2,32.90367913,-1458.0,-236.89
11/13/2017 16:00,25.954,-95.442,11.648,242.2,46.80189419,-1703.0,-240.87
11/14/2017 0:00,25.856,-95.387,11.648,240.6,40.98350522,-2014.0,-239.28
11/14/2017 8:00,25.775,-95.307,11.544,238.0,43.77114346,-2275.0,-236.69
11/14/2017 16:00,25.711,-95.195,11.606,240.6,48.25255226,-2802.0,-239.28
11/15/2017 0:00,25.673,-95.058,11.692,244.4,50.31702793,-3027.0,-243.06
11/15/2017 8:00,25.652,-94.924,11.757,243.0,43.43874423,-3234.0,-241.66
11/15/2017 16:00,25.686,-94.806,11.802,245.5,46.41040616,-3304.0,-244.15
11/16/2017 0:00,25.753,-94.688,11.833,242.4,48.3824617,-3302.0,-241.07
11/16/2017 8:00,25.843,-94.604,11.878,248.1,42.99514856,-3220.0,-246.74
11/16/2017 16:00,25.955,-94.568,11.955,249.8,51.04516627,-3102.0,-248.43
11/17/2017 0:00,26.09,-94.552,12.059,253.9,48.95312247,-2881.0,-252.5
11/17/2017 8:00,26.204,-94.617,11.979,248.2,53.00205751,-2714.0,-246.84
11/17/2017 16:00,26.321,-94.701,11.874,246.7,52.37497494,-1831.0,-245.34
11/18/2017 0:00,26.392,-94.831,11.946,250.1,53.39314188,-1756.0,-248.73
11/18/2017 8:00,26.439,-94.972,11.799,242.9,50.86956654,-1634.0,-241.57
11/18/2017 16:00,26.445,-95.115,11.589,235.3,49.03697584,-1729.0,-234.01
11/19/2017 0:00,26.401,-95.244,11.622,240.2,44.90318586,-1678.0,-238.88
11/19/2017 8:00,26.341,-95.343,11.444,231.5,39.9979462,-1600.0,-230.23
11/19/2017 16:00,26.261,-95.411,11.597,237.1,36.07829541,-1590.0,-235.8
11/20/2017 0:00,26.187,-95.445,11.498,233.3,26.37002086,-1573.0,-232.02
11/20/2017 8:00,26.112,-95.448,11.337,229.0,36.92238887,-1532.0,-227.74
11/20/2017 16:00,26.008,-95.442,11.401,228.0,35.08877028,-1611.0,-226.75
11/21/2017 0:00,25.94,-95.392,11.285,227.9,34.23680184,-1817.0,-226.65
11/21/2017 8:00,25.862,-95.33,11.396,224.2,35.85841184,-2062.0,-222.97
11/21/2017 16:00,25.823,-95.236,11.395,228.3,39.09570309,-2329.0,-227.05
11/22/2017 0:00,25.8,-95.126,11.425,228.2,36.06251516,-2777.0,-226.95
11/22/2017 8:00,25.803,-95.03,11.446,231.5,34.80873454,-3073.0,-230.23
11/22/2017 16:00,25.838,-94.928,11.449,232.4,38.60029145,-2968.0,-231.12
11/23/2017 0:00,25.882,-94.834,11.707,239.9,35.66591931,-3121.0,-238.58
11/23/2017 8:00,25.958,-94.766,11.589,235.6,41.01288822,-3113.0,-234.31
11/23/2017 16:00,26.055,-94.711,11.705,241.2,42.31146417,-3039.0,-239.87
11/24/2017 0:00,26.159,-94.698,11.786,242.3,38.38284122,-2879.0,-240.97
11/24/2017 8:00,26.254,-94.73,11.82,245.6,40.983626,-2390.0,-244.25
11/24/2017 16:00,26.354,-94.795,11.87,246.9,48.00927931,-1722.0,-245.54
11/25/2017 0:00,26.443,-94.9,11.866,247.5,51.01285524,-1606.0,-246.14
11/25/2017 8:00,26.502,-95.029,11.93,247.6,48.6505519,-1638.0,-246.24
