Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m),Depth (m)
12/21/2012 8:00,21.571,-96.065,4.252,1642.1,0.500899191,-2239.0,-1633.08
12/21/2012 16:00,21.573,-96.064,4.256,1642.4,2.617250466,-2239.0,-1633.38
12/22/2012 0:00,21.572,-96.054,4.256,1642.0,1.66436174,-2322.0,-1632.98
12/22/2012 8:00,21.572,-96.058,4.252,1641.5,2.31043286,-2298.0,-1632.48
12/22/2012 16:00,21.578,-96.057,4.26,1642.6,3.378431589,-2302.0,-1633.57
12/23/2012 0:00,21.58,-96.052,4.259,1642.1,2.596767221,-2326.0,-1633.08
12/23/2012 8:00,21.571,-96.056,4.257,1641.6,2.491104173,-2298.0,-1632.58
12/23/2012 16:00,21.575,-96.055,4.259,1642.4,4.926662156,-2298.0,-1633.38
12/24/2012 0:00,21.577,-96.037,4.261,1642.2,5.203124062,-2344.0,-1633.18
12/24/2012 8:00,21.572,-96.037,4.254,1641.7,5.15993217,-2360.0,-1632.68
12/24/2012 16:00,21.575,-96.054,4.259,1641.4,3.520866371,-2322.0,-1632.38
12/25/2012 0:00,21.577,-96.046,4.257,1642.4,8.69740766,-2339.0,-1633.38
12/25/2012 8:00,21.579,-96.026,4.259,1642.0,0.978621479,-2312.0,-1632.98
12/25/2012 16:00,21.579,-96.043,4.259,1641.4,3.880631392,-2350.0,-1632.38
12/26/2012 0:00,21.579,-96.035,4.261,1642.3,5.554421662,-2344.0,-1633.28
12/26/2012 8:00,21.59,-96.026,4.264,1642.5,3.225678223,-2307.0,-1633.48
12/26/2012 16:00,21.588,-96.022,4.262,1640.9,3.242298567,-2303.0,-1631.88
12/27/2012 0:00,21.583,-96.016,4.266,1643.4,2.033027299,-2302.0,-1634.37
12/27/2012 8:00,21.591,-96.01,4.264,1641.7,4.990561091,-2319.0,-1632.68
12/27/2012 16:00,21.595,-96.002,4.26,1641.4,1.274754878,-2361.0,-1632.38
12/28/2012 0:00,21.589,-96.009,4.268,1643.0,3.012407675,-2319.0,-1633.97
12/28/2012 8:00,21.592,-96.013,4.266,1640.9,0.553624421,-2312.0,-1631.88
12/28/2012 16:00,21.589,-96.01,4.261,1641.7,2.972709202,-2319.0,-1632.68
12/29/2012 0:00,21.588,-96.001,4.269,1642.8,2.461747347,-2361.0,-1633.77
12/29/2012 8:00,21.579,-96.001,4.266,1640.6,4.200297609,-2316.0,-1631.59
12/29/2012 16:00,21.57,-95.997,4.263,1641.1,3.444706083,-2303.0,-1632.08
12/30/2012 0:00,21.567,-95.984,4.258,1641.0,6.656493071,-2336.0,-1631.98
12/30/2012 8:00,21.557,-95.966,4.269,1642.7,7.306161783,-2421.0,-1633.67
12/30/2012 16:00,21.54,-95.964,4.261,1640.0,5.287163701,-2423.0,-1630.99
12/31/2012 0:00,21.534,-95.967,4.263,1643.5,1.214331092,-2405.0,-1634.47
12/31/2012 8:00,21.537,-95.963,4.265,1641.3,6.05309838,-2419.0,-1632.28
12/31/2012 16:00,21.525,-95.94,4.265,1640.1,10.20331809,-2288.0,-1631.09
1/1/2013 0:00,21.506,-95.942,4.261,1642.0,7.43097571,-2259.0,-1632.98
1/1/2013 8:00,21.513,-95.956,4.261,1641.7,5.850239311,-2294.0,-1632.68
1/1/2013 16:00,21.503,-95.919,4.266,1642.2,11.11825976,-2315.0,-1633.18
1/2/2013 0:00,21.487,-95.923,4.255,1639.7,7.252089354,-2298.0,-1630.69
1/2/2013 8:00,21.48,-95.932,4.266,1642.6,2.156687275,-2275.0,-1633.57
1/2/2013 16:00,21.474,-95.923,4.264,1642.0,4.390455557,-2307.0,-1632.98
1/3/2013 0:00,21.467,-95.915,4.258,1640.6,4.143428532,-2328.0,-1631.59
1/3/2013 8:00,21.457,-95.91,4.268,1642.9,5.190038536,-2387.0,-1633.87
1/3/2013 16:00,21.445,-95.911,4.262,1641.6,2.518114374,-2368.0,-1632.58
1/4/2013 0:00,21.445,-95.905,4.264,1640.4,0.879829529,-2375.0,-1631.39
1/4/2013 8:00,21.438,-95.912,4.261,1641.0,4.020957597,-2350.0,-1631.98
1/4/2013 16:00,21.427,-95.903,4.271,1642.2,3.970415595,-2340.0,-1633.18
1/5/2013 0:00,21.418,-95.913,4.262,1641.6,5.340009363,-2237.0,-1632.58
1/5/2013 8:00,21.41,-95.916,4.262,1640.5,1.915411183,-2213.0,-1631.49
1/5/2013 16:00,21.404,-95.913,4.258,1640.8,5.35994403,-2211.0,-1631.78
1/6/2013 0:00,21.385,-95.915,4.262,1640.7,6.656485559,-2228.0,-1631.68
1/6/2013 8:00,21.378,-95.925,4.261,1639.4,2.09153054,-2223.0,-1630.39
1/6/2013 16:00,21.375,-95.924,4.259,1641.4,1.793599732,-2220.0,-1632.38
1/7/2013 0:00,21.369,-95.927,4.257,1641.7,5.136389783,-2221.0,-1632.68
1/7/2013 8:00,21.357,-95.932,4.264,1641.3,5.495834786,-2204.0,-1632.28
1/7/2013 16:00,21.35,-95.915,4.261,1641.0,4.751778614,-2206.0,-1631.98
1/8/2013 0:00,21.34,-95.941,4.254,1640.4,9.324816352,-2174.0,-1631.39
1/8/2013 8:00,21.353,-95.947,4.257,1639.9,4.018121452,-2235.0,-1630.89
1/8/2013 16:00,21.339,-95.933,4.26,1641.0,5.619688603,-2162.0,-1631.98
1/9/2013 0:00,21.335,-95.942,4.256,1639.8,5.943769847,-2166.0,-1630.79
1/9/2013 8:00,21.334,-95.953,4.255,1640.5,2.768049855,-2180.0,-1631.49
1/9/2013 16:00,21.344,-95.941,4.256,1640.1,4.233414697,-2187.0,-1631.09
1/10/2013 0:00,21.338,-95.938,4.258,1638.8,2.510478042,-2174.0,-1629.8
1/10/2013 8:00,21.335,-95.942,4.252,1640.1,3.819384767,-2166.0,-1631.09
1/10/2013 16:00,21.333,-95.954,4.256,1641.0,5.657596663,-2160.0,-1631.98
1/11/2013 0:00,21.353,-95.952,4.253,1639.6,9.690330232,-2247.0,-1630.59
1/11/2013 8:00,21.352,-95.928,4.257,1640.0,5.300283011,-2189.0,-1630.99
1/11/2013 16:00,21.336,-95.951,4.248,1637.7,8.972318541,-2180.0,-1628.7
1/12/2013 0:00,21.34,-95.959,4.248,1640.0,7.508128928,-2209.0,-1630.99
1/12/2013 8:00,21.362,-95.965,4.259,1640.4,4.470357928,-2283.0,-1631.39
1/12/2013 16:00,21.359,-95.961,4.256,1639.7,4.232363406,-2291.0,-1630.69
1/13/2013 0:00,21.355,-95.96,4.25,1639.0,5.238024437,-2276.0,-1629.99
1/13/2013 8:00,21.363,-95.981,4.256,1643.0,6.615746368,-2198.0,-1633.97
1/13/2013 16:00,21.376,-95.976,4.256,1639.2,5.090324155,-2276.0,-1630.19
1/14/2013 0:00,21.378,-95.971,4.256,1638.7,1.010049504,-2317.0,-1629.7
1/14/2013 8:00,21.376,-95.972,4.25,1639.8,0.818352003,-2317.0,-1630.79
1/14/2013 16:00,21.381,-95.97,4.256,1641.0,2.750709,-2369.0,-1631.98
1/15/2013 0:00,21.388,-95.977,4.25,1640.5,4.93811705,-2337.0,-1631.49
1/15/2013 8:00,21.399,-95.967,4.256,1639.2,0.421900462,-2433.0,-1630.19
1/15/2013 16:00,21.39,-95.98,4.256,1640.6,4.570175051,-2264.0,-1631.59
1/16/2013 0:00,21.391,-95.976,4.252,1639.7,5.12445119,-2337.0,-1630.69
1/16/2013 8:00,21.409,-95.976,4.256,1640.7,6.418488919,-2326.0,-1631.68
1/16/2013 16:00,21.414,-95.97,4.255,1639.4,5.106897297,-2357.0,-1630.39
1/17/2013 0:00,21.398,-95.967,4.261,1639.7,5.670996385,-2433.0,-1630.69
1/17/2013 8:00,21.401,-95.989,4.253,1640.1,9.182298187,-2172.0,-1631.09
1/17/2013 16:00,21.416,-95.997,4.254,1640.3,2.648867683,-2215.0,-1631.29
1/18/2013 0:00,21.41,-95.989,4.256,1639.9,5.751043384,-2218.0,-1630.89
1/18/2013 8:00,21.397,-95.993,4.254,1639.3,6.78028023,-2088.0,-1630.29
1/18/2013 16:00,21.403,-96.014,4.249,1639.8,7.586092538,-2171.0,-1630.79
1/19/2013 0:00,21.422,-96.011,4.253,1639.6,3.843461981,-2318.0,-1630.59
1/19/2013 8:00,21.416,-96.013,4.252,1638.8,6.044046658,-2275.0,-1629.8
1/19/2013 16:00,21.405,-96.021,4.25,1637.7,3.439956395,-2256.0,-1628.7
1/20/2013 0:00,21.417,-96.034,4.253,1639.2,9.972106097,-2308.0,-1630.19
1/20/2013 8:00,21.435,-96.044,4.253,1639.8,5.374476719,-2253.0,-1630.79
1/20/2013 16:00,21.434,-96.024,4.248,1640.0,2.466171121,-2400.0,-1630.99
1/21/2013 0:00,21.432,-96.042,4.254,1639.6,6.947524739,-2252.0,-1630.59
1/21/2013 8:00,21.444,-96.046,4.26,1640.5,5.39573906,-2206.0,-1631.49
1/21/2013 16:00,21.457,-96.045,4.25,1639.5,5.487667993,-2184.0,-1630.49
1/22/2013 0:00,21.47,-96.046,4.256,1640.0,2.239486548,-2109.0,-1630.99
1/22/2013 8:00,21.471,-96.047,4.261,1639.2,2.739142201,-2097.0,-1630.19
1/22/2013 16:00,21.482,-96.04,4.256,1639.0,4.565840558,-2101.0,-1629.99
1/23/2013 0:00,21.494,-96.049,4.255,1642.0,7.085435766,-2164.0,-1632.98
1/23/2013 8:00,21.511,-96.048,4.254,1639.8,4.122487113,-2206.0,-1630.79
1/23/2013 16:00,21.508,-96.039,4.259,1640.2,2.511772283,-2227.0,-1631.19
1/24/2013 0:00,21.508,-96.043,4.261,1640.0,3.431807104,-2213.0,-1630.99
1/24/2013 8:00,21.515,-96.05,4.261,1639.4,4.070110564,-2219.0,-1630.39
1/24/2013 16:00,21.526,-96.042,4.258,1639.3,7.396384252,-2272.0,-1630.29
1/25/2013 0:00,21.528,-96.026,4.265,1640.3,1.228006515,-2276.0,-1631.29
1/25/2013 8:00,21.525,-96.041,4.261,1640.0,5.136088005,-2215.0,-1630.99
1/25/2013 16:00,21.536,-96.041,4.259,1641.0,5.514943336,-2393.0,-1631.98
1/26/2013 0:00,21.541,-96.03,4.258,1641.1,2.754813968,-2475.0,-1632.08
1/26/2013 8:00,21.534,-96.031,4.261,1641.4,3.372669566,-2452.0,-1632.38
1/26/2013 16:00,21.536,-96.04,4.267,1640.3,3.432098483,-2393.0,-1631.29
1/27/2013 0:00,21.543,-96.039,4.262,1639.6,3.312536792,-2421.0,-1630.59
1/27/2013 8:00,21.543,-96.03,4.261,1640.5,2.030221663,-2476.0,-1631.49
1/27/2013 16:00,21.542,-96.03,4.266,1640.9,1.389244399,-2476.0,-1631.88
1/28/2013 0:00,21.539,-96.032,4.268,1641.0,1.542076522,-2475.0,-1631.98
1/28/2013 8:00,21.543,-96.035,4.263,1639.5,2.441311123,-2451.0,-1630.49
1/28/2013 16:00,21.546,-96.025,4.268,1641.4,5.856833616,-2462.0,-1632.38
1/29/2013 0:00,21.54,-96.013,4.272,1641.1,3.931831634,-2297.0,-1632.08
1/29/2013 8:00,21.534,-96.024,4.268,1640.6,5.496216881,-2419.0,-1631.59
1/29/2013 16:00,21.544,-96.026,4.265,1640.6,5.827177705,-2482.0,-1631.59
1/30/2013 0:00,21.536,-96.003,4.27,1640.1,5.244616287,-2190.0,-1631.09
1/30/2013 8:00,21.534,-96.006,4.271,1640.5,2.619465594,-2153.0,-1631.49
1/30/2013 16:00,21.53,-96.008,4.265,1639.8,0.939627586,-2201.0,-1630.79
1/31/2013 0:00,21.531,-96.008,4.266,1640.0,2.282389099,-2201.0,-1630.99
1/31/2013 8:00,21.53,-96.0,4.268,1639.5,2.142381852,-2218.0,-1630.49
1/31/2013 16:00,21.523,-96.005,4.264,1639.4,2.041984329,-2312.0,-1630.39
2/1/2013 0:00,21.52,-96.0,4.261,1641.1,1.554670383,-2342.0,-1632.08
2/1/2013 8:00,21.515,-96.011,4.274,1640.9,3.912569488,-2394.0,-1631.88
2/1/2013 16:00,21.517,-96.01,4.264,1640.3,5.295677483,-2348.0,-1631.29
2/2/2013 0:00,21.518,-95.995,4.267,1639.9,1.25399362,-2262.0,-1630.89
2/2/2013 8:00,21.512,-96.011,4.277,1641.0,4.832163077,-2413.0,-1631.98
2/2/2013 16:00,21.512,-96.011,4.266,1641.2,1.870320828,-2413.0,-1632.18
2/3/2013 0:00,21.512,-96.011,4.268,1640.8,2.330021459,-2413.0,-1631.78
2/3/2013 8:00,21.511,-96.017,4.271,1640.2,1.724180965,-2307.0,-1631.19
2/3/2013 16:00,21.517,-96.006,4.261,1639.3,6.30578306,-2371.0,-1630.29
2/4/2013 0:00,21.509,-95.995,4.27,1641.8,3.184038316,-2272.0,-1632.78
2/4/2013 8:00,21.512,-96.008,4.273,1641.5,4.845998349,-2436.0,-1632.48
2/4/2013 16:00,21.526,-95.998,4.264,1640.8,4.30202278,-2264.0,-1631.78
2/5/2013 0:00,21.523,-95.999,4.267,1641.6,4.343696582,-2281.0,-1632.58
2/5/2013 8:00,21.514,-96.0,4.266,1639.0,3.219254572,-2380.0,-1629.99
2/5/2013 16:00,21.528,-96.011,4.271,1639.8,6.69319057,-2263.0,-1630.79
2/6/2013 0:00,21.538,-95.994,4.271,1640.7,11.3070111,-2265.0,-1631.68
2/6/2013 8:00,21.528,-95.973,4.269,1634.2,6.068978497,-2349.0,-1625.22
2/6/2013 16:00,21.525,-96.003,4.273,1635.0,6.912785256,-2300.0,-1626.02
2/7/2013 0:00,21.543,-95.991,4.277,1636.5,7.446032501,-2272.0,-1627.51
2/7/2013 8:00,21.539,-95.984,4.265,1636.6,6.173815676,-2309.0,-1627.61
2/7/2013 16:00,21.526,-95.983,4.279,1634.3,5.5663453,-2313.0,-1625.32
2/8/2013 0:00,21.536,-96.003,4.271,1636.3,5.064266976,-2190.0,-1627.31
2/8/2013 8:00,21.542,-95.984,4.275,1636.6,7.535847663,-2298.0,-1627.61
2/8/2013 16:00,21.535,-95.978,4.268,1635.4,3.326334319,-2361.0,-1626.41
2/9/2013 0:00,21.53,-95.983,4.277,1635.9,1.88827964,-2328.0,-1626.91
2/9/2013 8:00,21.529,-95.988,4.277,1635.5,3.728391074,-2284.0,-1626.51
2/9/2013 16:00,21.529,-95.994,4.269,1635.4,4.710881022,-2273.0,-1626.41
2/10/2013 0:00,21.53,-95.971,4.277,1635.4,3.251353564,-2372.0,-1626.41
2/10/2013 8:00,21.529,-95.979,4.27,1634.8,3.726996109,-2331.0,-1625.82
2/10/2013 16:00,21.518,-95.975,4.282,1636.3,1.832157198,-2287.0,-1627.31
2/11/2013 0:00,21.524,-95.986,4.271,1634.6,2.537183478,-2281.0,-1625.62
2/11/2013 8:00,21.522,-95.97,4.271,1636.2,6.471135913,-2336.0,-1627.21
2/11/2013 16:00,21.505,-95.967,4.271,1635.6,6.894903915,-2254.0,-1626.61
2/12/2013 0:00,21.493,-95.967,4.262,1635.0,3.065566832,-2223.0,-1626.02
2/12/2013 8:00,21.494,-95.974,4.28,1636.4,2.46,-2223.0,-1627.41
2/12/2013 16:00,21.486,-95.954,4.264,1634.4,8.825944709,-2225.0,-1625.42
2/13/2013 0:00,21.468,-95.951,4.274,1634.6,7.651640347,-2212.0,-1625.62
2/13/2013 8:00,21.459,-95.964,4.277,1636.4,0.693541635,-2150.0,-1627.41
2/13/2013 16:00,21.46,-95.952,4.266,1632.0,4.922204791,-2206.0,-1623.03
2/14/2013 0:00,21.45,-95.946,4.268,1635.1,6.059843232,-2221.0,-1626.12
2/14/2013 8:00,21.434,-95.946,4.276,1635.2,4.595573958,-2224.0,-1626.22
2/14/2013 16:00,21.431,-95.949,4.269,1632.9,2.675256997,-2234.0,-1623.93
2/15/2013 0:00,21.438,-95.944,4.265,1630.8,5.462600113,-2241.0,-1621.84
2/15/2013 8:00,21.418,-95.927,4.257,1632.6,13.60494395,-2180.0,-1623.63
2/15/2013 16:00,21.388,-95.933,4.267,1634.0,7.371634825,-2224.0,-1625.02
2/16/2013 0:00,21.396,-95.945,4.279,1631.6,4.196617686,-2302.0,-1622.63
2/16/2013 8:00,21.393,-95.924,4.268,1628.6,8.115423587,-2192.0,-1619.65
2/16/2013 16:00,21.375,-95.921,4.247,1631.9,8.6734134,-2220.0,-1622.93
2/17/2013 0:00,21.355,-95.924,4.259,1631.6,4.763202704,-2200.0,-1622.63
2/17/2013 8:00,21.354,-95.928,4.27,1634.0,1.973423421,-2189.0,-1625.02
2/17/2013 16:00,21.356,-95.922,4.252,1632.6,2.473863375,-2200.0,-1623.63
2/18/2013 0:00,21.345,-95.921,4.247,1632.5,4.412754242,-2175.0,-1623.53
2/18/2013 8:00,21.338,-95.923,4.263,1633.3,6.453836069,-2166.0,-1624.33
2/18/2013 16:00,21.336,-95.943,4.264,1632.8,1.540129865,-2166.0,-1623.83
2/19/2013 0:00,21.339,-95.927,4.251,1632.5,3.104593371,-2161.0,-1623.53
2/19/2013 8:00,21.329,-95.936,4.256,1633.0,2.597883754,-2118.0,-1624.03
2/19/2013 16:00,21.333,-95.929,4.261,1633.3,3.429650128,-2135.0,-1624.33
2/20/2013 0:00,21.333,-95.938,4.26,1632.9,12.22376783,-2144.0,-1623.93
2/20/2013 8:00,21.337,-95.981,4.253,1633.1,9.28630174,-2146.0,-1624.13
2/20/2013 16:00,21.338,-95.983,4.255,1633.0,2.57200311,-2154.0,-1624.03
2/21/2013 0:00,21.347,-95.984,4.259,1634.1,2.104899047,-2146.0,-1625.12
2/21/2013 8:00,21.345,-95.983,4.256,1633.2,2.600192301,-2162.0,-1624.23
2/21/2013 16:00,21.341,-95.99,4.252,1633.1,1.423024947,-2123.0,-1624.13
2/22/2013 0:00,21.347,-95.986,4.254,1633.1,4.469955257,-2146.0,-1624.13
2/22/2013 8:00,21.351,-95.978,4.252,1633.0,0.885268321,-2202.0,-1624.03
2/22/2013 16:00,21.345,-95.984,4.258,1635.1,2.022523177,-2142.0,-1626.12
2/23/2013 0:00,21.345,-95.984,4.251,1632.7,0.260768096,-2142.0,-1623.73
2/23/2013 8:00,21.345,-95.986,4.25,1630.6,1.225765067,-2142.0,-1621.64
2/23/2013 16:00,21.348,-95.986,4.249,1631.8,0.689637586,-2146.0,-1622.83
2/24/2013 0:00,21.341,-95.986,4.253,1632.2,4.926672305,-2138.0,-1623.23
2/24/2013 8:00,21.33,-95.992,4.253,1631.9,3.075093495,-2114.0,-1622.93
2/24/2013 16:00,21.334,-95.998,4.25,1632.1,2.222723555,-2109.0,-1623.13
2/25/2013 0:00,21.337,-95.995,4.25,1630.7,3.55123922,-2113.0,-1621.74
2/25/2013 8:00,21.335,-95.984,4.253,1633.7,5.085951238,-2134.0,-1624.72
2/25/2013 16:00,21.317,-95.987,4.25,1630.0,6.745850576,-2124.0,-1621.04
2/26/2013 0:00,21.314,-95.999,4.252,1632.2,4.67403466,-2130.0,-1623.23
2/26/2013 8:00,21.324,-96.001,4.249,1630.7,4.133206987,-2117.0,-1621.74
2/26/2013 16:00,21.32,-95.988,4.25,1631.0,5.274030717,-2124.0,-1622.04
2/27/2013 0:00,21.306,-95.994,4.256,1629.9,5.685806891,-2148.0,-1620.94
2/27/2013 8:00,21.303,-96.003,4.249,1631.0,1.990904317,-2171.0,-1622.04
2/27/2013 16:00,21.303,-96.004,4.249,1630.9,1.42442971,-2171.0,-1621.94
2/28/2013 0:00,21.302,-95.998,4.248,1631.2,3.561418257,-2170.0,-1622.24
2/28/2013 8:00,21.289,-95.996,4.248,1632.0,5.646954932,-2234.0,-1623.03
2/28/2013 16:00,21.281,-96.003,4.249,1631.0,3.478045428,-2252.0,-1622.04
3/1/2013 0:00,21.289,-96.01,4.247,1629.9,2.900620623,-2207.0,-1620.94
3/1/2013 8:00,21.287,-96.008,4.247,1630.6,4.940161941,-2251.0,-1621.64
3/1/2013 16:00,21.27,-96.005,4.247,1630.3,5.730078533,-2208.0,-1621.34
3/2/2013 0:00,21.262,-96.007,4.247,1630.7,1.7328012,-2175.0,-1621.74
3/2/2013 8:00,21.26,-96.008,4.245,1631.6,0.504777179,-2175.0,-1622.63
3/2/2013 16:00,21.259,-96.007,4.249,1631.5,2.613235542,-2175.0,-1622.54
3/3/2013 0:00,21.248,-96.009,4.249,1630.9,3.9003205,-2126.0,-1621.94
3/3/2013 8:00,21.244,-96.011,4.247,1630.2,0.139283883,-2113.0,-1621.24
3/3/2013 16:00,21.244,-96.009,4.244,1629.7,1.068924693,-2113.0,-1620.75
3/4/2013 0:00,21.24,-96.01,4.25,1631.2,3.623272002,-2101.0,-1622.24
3/4/2013 8:00,21.233,-96.016,4.239,1630.1,1.114629983,-2089.0,-1621.14
3/4/2013 16:00,21.235,-96.011,4.243,1630.4,1.033537614,-2090.0,-1621.44
3/5/2013 0:00,21.234,-96.018,4.247,1630.7,1.630030675,-2108.0,-1621.74
3/5/2013 8:00,21.228,-96.012,4.246,1629.9,2.260729971,-2070.0,-1620.94
3/5/2013 16:00,21.227,-96.023,4.243,1629.2,4.630010799,-2105.0,-1620.25
3/6/2013 0:00,21.234,-96.029,4.241,1630.0,2.191072797,-2135.0,-1621.04
3/6/2013 8:00,21.232,-96.03,4.245,1630.4,3.153363284,-2158.0,-1621.44
3/6/2013 16:00,21.227,-96.026,4.244,1628.4,1.770536642,-2123.0,-1619.45
3/7/2013 0:00,21.238,-96.027,4.243,1632.4,3.748933182,-2142.0,-1623.43
3/7/2013 8:00,21.238,-96.019,4.247,1631.8,4.465086785,-2116.0,-1622.83
3/7/2013 16:00,21.227,-96.018,4.247,1630.5,3.91138083,-2091.0,-1621.54
3/8/2013 0:00,21.23,-96.028,4.246,1629.3,5.635858408,-2131.0,-1620.35
3/8/2013 8:00,21.247,-96.024,4.25,1630.9,5.928861611,-2136.0,-1621.94
3/8/2013 16:00,21.248,-96.014,4.25,1630.8,2.093442142,-2129.0,-1621.84
3/9/2013 0:00,21.246,-96.02,4.247,1630.4,5.468528138,-2131.0,-1621.44
3/9/2013 8:00,21.256,-96.034,4.245,1630.3,7.752709204,-2194.0,-1621.34
3/9/2013 16:00,21.275,-96.026,4.252,1631.9,6.417865689,-2137.0,-1622.93
3/10/2013 0:00,21.271,-96.015,4.249,1629.4,1.78,-2189.0,-1620.45
3/10/2013 8:00,21.276,-96.03,4.246,1630.7,8.286000241,-2093.0,-1621.74
3/10/2013 16:00,21.292,-96.04,4.249,1630.8,5.506813961,-2023.0,-1621.84
3/11/2013 0:00,21.302,-96.031,4.252,1630.6,4.76488195,-2080.0,-1621.64
3/11/2013 8:00,21.308,-96.026,4.248,1630.4,2.532982432,-2094.0,-1621.44
3/11/2013 16:00,21.316,-96.031,4.246,1631.3,4.088826237,-2113.0,-1622.34
3/12/2013 0:00,21.329,-96.029,4.25,1629.9,6.483903145,-2122.0,-1620.94
3/12/2013 8:00,21.342,-96.023,4.252,1630.2,3.291094043,-2126.0,-1621.24
3/12/2013 16:00,21.341,-96.018,4.251,1630.6,1.680773631,-2118.0,-1621.64
3/13/2013 0:00,21.356,-96.025,4.251,1631.6,9.302311541,-2145.0,-1622.63
3/13/2013 8:00,21.376,-96.029,4.253,1629.4,5.190857347,-2177.0,-1620.45
3/13/2013 16:00,21.377,-96.017,4.253,1631.0,2.833866616,-2129.0,-1622.04
3/14/2013 0:00,21.375,-96.025,4.255,1631.7,5.614454559,-2167.0,-1622.73
3/14/2013 8:00,21.396,-96.026,4.255,1632.0,7.710616058,-2243.0,-1623.03
3/14/2013 16:00,21.402,-96.015,4.256,1631.1,2.421611034,-2171.0,-1622.14
3/15/2013 0:00,21.403,-96.021,4.256,1629.8,7.305429488,-2234.0,-1620.84
3/15/2013 8:00,21.417,-96.035,4.254,1630.8,6.092946742,-2308.0,-1621.84
3/15/2013 16:00,21.425,-96.01,4.258,1630.9,6.86470684,-2318.0,-1621.94
3/16/2013 0:00,21.425,-96.013,4.256,1631.1,6.352991421,-2337.0,-1622.14
3/16/2013 8:00,21.431,-96.028,4.255,1630.8,7.659432094,-2398.0,-1621.84
3/16/2013 16:00,21.455,-96.014,4.265,1632.2,8.395981181,-2313.0,-1623.23
3/17/2013 0:00,21.449,-96.001,4.259,1629.9,5.752955762,-2319.0,-1620.94
3/17/2013 8:00,21.442,-96.006,4.251,1631.1,3.595622338,-2362.0,-1622.14
3/17/2013 16:00,21.46,-96.009,4.261,1631.7,7.493230278,-2297.0,-1622.73
3/18/2013 0:00,21.471,-96.0,4.256,1630.4,7.464455774,-2266.0,-1621.44
3/18/2013 8:00,21.466,-95.982,4.261,1632.1,4.470011186,-2178.0,-1623.13
3/18/2013 16:00,21.46,-96.001,4.258,1630.0,7.585545465,-2279.0,-1621.04
3/19/2013 0:00,21.483,-95.997,4.262,1631.6,9.586792999,-2266.0,-1622.63
3/19/2013 8:00,21.477,-95.972,4.262,1631.4,7.777049569,-2188.0,-1622.44
3/19/2013 16:00,21.466,-95.975,4.259,1628.1,5.449449513,-2164.0,-1619.15
3/20/2013 0:00,21.476,-95.986,4.263,1631.9,6.568896407,-2216.0,-1622.93
3/20/2013 8:00,21.487,-95.972,4.264,1631.9,5.685068161,-2206.0,-1622.93
3/20/2013 16:00,21.47,-95.964,4.261,1630.0,7.317185251,-2171.0,-1621.04
3/21/2013 0:00,21.464,-95.965,4.259,1631.9,4.189713594,-2161.0,-1622.93
3/21/2013 8:00,21.479,-95.968,4.268,1632.3,4.902499363,-2187.0,-1623.33
3/21/2013 16:00,21.476,-95.954,4.268,1632.1,4.665661797,-2217.0,-1623.13
3/22/2013 0:00,21.466,-95.963,4.256,1629.8,1.47122398,-2161.0,-1620.84
3/22/2013 8:00,21.468,-95.954,4.266,1632.9,3.360729088,-2212.0,-1623.93
3/22/2013 16:00,21.462,-95.953,4.268,1631.0,4.101121798,-2206.0,-1622.04
3/23/2013 0:00,21.454,-95.957,4.256,1629.4,1.114629983,-2165.0,-1620.45
3/23/2013 8:00,21.453,-95.955,4.259,1632.1,1.91,-2165.0,-1623.13
3/23/2013 16:00,21.443,-95.955,4.265,1631.6,4.546042235,-2156.0,-1622.63
3/24/2013 0:00,21.432,-95.952,4.26,1629.2,6.714826878,-2225.0,-1620.25
3/24/2013 8:00,21.417,-95.968,4.258,1630.5,4.222037423,-2317.0,-1621.54
3/24/2013 16:00,21.42,-95.964,4.258,1629.6,4.378333016,-2331.0,-1620.65
3/25/2013 0:00,21.406,-95.954,4.258,1631.1,9.271596411,-2363.0,-1622.14
3/25/2013 8:00,21.382,-95.96,4.264,1631.1,7.211664163,-2384.0,-1622.14
3/25/2013 16:00,21.378,-95.968,4.259,1630.1,1.966646893,-2343.0,-1621.14
3/26/2013 0:00,21.379,-95.967,4.256,1630.1,4.149469846,-2343.0,-1621.14
3/26/2013 8:00,21.359,-95.968,4.257,1631.0,8.231464025,-2269.0,-1622.04
3/26/2013 16:00,21.344,-95.973,4.259,1629.9,3.356575636,-2200.0,-1620.94
3/27/2013 0:00,21.338,-95.973,4.255,1629.1,3.539223079,-2185.0,-1620.15
3/27/2013 8:00,21.33,-95.985,4.25,1630.3,3.977750621,-2130.0,-1621.34
3/27/2013 16:00,21.319,-95.979,4.256,1628.6,5.377917813,-2120.0,-1619.65
3/28/2013 0:00,21.307,-95.977,4.251,1629.2,4.278329113,-2122.0,-1620.25
3/28/2013 8:00,21.298,-95.975,4.247,1630.4,2.782103521,-2154.0,-1621.44
3/28/2013 16:00,21.293,-95.982,4.252,1630.0,2.594532713,-2187.0,-1621.04
3/29/2013 0:00,21.285,-95.981,4.254,1629.6,5.573544653,-2225.0,-1620.65
3/29/2013 8:00,21.269,-95.977,4.247,1630.2,4.393563474,-2212.0,-1621.24
3/29/2013 16:00,21.266,-95.973,4.248,1629.2,0.892748565,-2207.0,-1620.25
