Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m)
5/9/2013 8:00,26.443,-87.817,4.327,1640.2,14.62185351,-2824
5/9/2013 16:00,26.414,-87.853,4.334,1639.3,19.47386454,-2830
5/10/2013 0:00,26.378,-87.891,4.337,1639.3,17.13853261,-2825
5/10/2013 8:00,26.375,-87.937,4.336,1638,11.67497323,-2816
5/10/2013 16:00,26.337,-87.956,4.342,1638.9,19.43049665,-2836
5/11/2013 0:00,26.312,-88.011,4.335,1639.3,20.20527901,-2843
5/11/2013 8:00,26.303,-88.053,4.338,1640.4,11.75622814,-2845
5/11/2013 16:00,26.278,-88.084,4.339,1639.4,18.56462227,-2850
5/12/2013 0:00,26.257,-88.138,4.343,1640.1,18.80100529,-2849
5/12/2013 8:00,26.256,-88.182,4.333,1639,13.33478159,-2831
5/12/2013 16:00,26.237,-88.222,4.342,1641.2,18.36191711,-2833
5/13/2013 0:00,26.232,-88.278,4.334,1640.2,18.22845303,-2830
5/13/2013 8:00,26.233,-88.323,4.324,1638,14.75903113,-2825
5/13/2013 16:00,26.223,-88.367,4.344,1640.8,15.24009514,-2827
5/14/2013 0:00,26.228,-88.413,4.332,1638.6,19.11136311,-2819
5/14/2013 8:00,26.236,-88.472,4.316,1637,19.3707434,-2792
5/14/2013 16:00,26.243,-88.519,4.34,1639.6,14.84256716,-2779
5/15/2013 0:00,26.252,-88.563,4.32,1638,17.69477324,-2792
5/15/2013 8:00,26.264,-88.619,4.314,1637,20.83754784,-2784
5/15/2013 16:00,26.284,-88.671,4.328,1637.1,17.95027855,-2758
5/16/2013 0:00,26.308,-88.712,4.313,1635.3,17.63458534,-2769
5/16/2013 8:00,26.321,-88.768,4.309,1634.6,21.417138,-2768
5/16/2013 16:00,26.36,-88.814,4.313,1636.3,20.72163121,-2737
5/17/2013 0:00,26.392,-88.847,4.299,1634.3,13.96029011,-2736
5/17/2013 8:00,26.406,-88.889,4.304,1635.4,18.6882851,-2739
5/17/2013 16:00,26.447,-88.932,4.303,1636.8,20.59788824,-2733
5/18/2013 0:00,26.481,-88.963,4.292,1633.6,15.15369592,-2772
5/18/2013 8:00,26.509,-88.992,4.301,1636.1,14.22123061,-2789
5/18/2013 16:00,26.533,-89.027,4.292,1636,18.25115065,-2771
5/19/2013 0:00,26.573,-89.06,4.298,1632.7,16.1317389,-2740
5/19/2013 8:00,26.596,-89.077,4.289,1634,8.153146632,-2725
5/19/2013 16:00,26.605,-89.107,4.302,1631.7,14.38687249,-2726
5/20/2013 0:00,26.643,-89.138,4.29,1634.2,20.99926189,-2711
5/20/2013 8:00,26.681,-89.156,4.287,1634.9,6.710424726,-2703
5/20/2013 16:00,26.673,-89.18,4.283,1634,11.95351831,-2719
5/21/2013 0:00,26.709,-89.213,4.292,1634.4,15.47476979,-2712
5/21/2013 8:00,26.725,-89.227,4.279,1632.9,6.135283205,-2710
5/21/2013 16:00,26.735,-89.251,4.275,1633.7,10.8031338,-2708
5/22/2013 0:00,26.747,-89.28,4.295,1635.4,11.0759424,-2708
5/22/2013 8:00,26.763,-89.304,4.28,1632.2,8.791114833,-2698
5/22/2013 16:00,26.767,-89.326,4.292,1636.8,7.860814207,-2704
5/23/2013 0:00,26.773,-89.353,4.289,1631.4,12.48865886,-2706
5/23/2013 8:00,26.789,-89.387,4.278,1633.3,10.447057,-2701
5/23/2013 16:00,26.792,-89.408,4.284,1633.5,7.563497868,-2701
5/24/2013 0:00,26.789,-89.436,4.277,1633.3,10.83743512,-2706
5/24/2013 8:00,26.787,-89.467,4.281,1634.2,10.45066505,-2706
5/24/2013 16:00,26.785,-89.494,4.284,1633.1,7.752019092,-2701
5/25/2013 0:00,26.783,-89.517,4.278,1631.6,10.69149194,-2696
5/25/2013 8:00,26.79,-89.556,4.281,1634.8,14.53108736,-2669
5/25/2013 16:00,26.79,-89.589,4.277,1631.9,9.906412065,-2638
5/26/2013 0:00,26.767,-89.61,4.28,1632.8,12.23866823,-2672
5/26/2013 8:00,26.772,-89.655,4.277,1632.6,13.62822439,-2663
5/26/2013 16:00,26.764,-89.682,4.281,1633.7,8.716386866,-2671
5/27/2013 0:00,26.762,-89.71,4.285,1633.5,12.75473638,-2681
5/27/2013 8:00,26.77,-89.749,4.277,1632.9,11.96174736,-2675
5/27/2013 16:00,26.762,-89.777,4.284,1632.8,10.0594483,-2672
5/28/2013 0:00,26.757,-89.807,4.283,1631.7,11.31371734,-2661
5/28/2013 8:00,26.763,-89.841,4.271,1634,12.26352315,-2622
5/28/2013 16:00,26.767,-89.876,4.289,1635.2,11.8810816,-2627
5/29/2013 0:00,26.759,-89.909,4.276,1632.2,10.63790393,-2676
5/29/2013 8:00,26.764,-89.938,4.281,1635.7,10.10606254,-2716
5/29/2013 16:00,26.756,-89.968,4.277,1632.5,11.34852413,-2706
5/30/2013 0:00,26.748,-89.998,4.276,1633.4,9.888968601,-2716
5/30/2013 8:00,26.748,-90.028,4.277,1633.3,12.27177656,-2712
5/30/2013 16:00,26.752,-90.065,4.279,1632.8,11.80296997,-2673
5/31/2013 0:00,26.738,-90.093,4.274,1632.9,10.39894706,-2735
5/31/2013 8:00,26.733,-90.121,4.274,1632.9,9.11111958,-2702
5/31/2013 16:00,26.719,-90.144,4.277,1632.7,9.899419175,-2680
6/1/2013 0:00,26.722,-90.177,4.273,1632.2,11.22299871,-2650
6/1/2013 8:00,26.714,-90.205,4.274,1632.7,11.50721513,-2646
6/1/2013 16:00,26.691,-90.232,4.274,1632.3,12.60388829,-2666
6/2/2013 0:00,26.677,-90.26,4.273,1632.5,10.26452142,-2632
6/2/2013 8:00,26.673,-90.291,4.271,1633.1,11.73407005,-2636
6/2/2013 16:00,26.661,-90.325,4.269,1629.8,12.53283687,-2675
6/3/2013 0:00,26.651,-90.357,4.271,1629.8,10.53379324,-2648
6/3/2013 8:00,26.636,-90.384,4.271,1630,13.02476487,-2645
6/3/2013 16:00,26.619,-90.42,4.272,1629.4,13.67558408,-2635
6/4/2013 0:00,26.608,-90.456,4.271,1629.1,13.77267585,-2625
6/4/2013 8:00,26.585,-90.488,4.271,1629.1,11.69165942,-2638
6/4/2013 16:00,26.575,-90.519,4.266,1630.5,14.91405042,-2659
6/5/2013 0:00,26.543,-90.56,4.273,1629.2,18.14440961,-2662
6/5/2013 8:00,26.52,-90.593,4.269,1628.4,13.79275172,-2713
6/5/2013 16:00,26.508,-90.636,4.276,1630.3,17.06260531,-2775
6/6/2013 0:00,26.481,-90.68,4.281,1629.5,20.8989593,-2856
6/6/2013 8:00,26.441,-90.719,4.271,1629.5,17.67168639,-2919
6/6/2013 16:00,26.435,-90.77,4.298,1631,17.67826066,-2926
6/7/2013 0:00,26.387,-90.802,4.276,1628.7,19.14872581,-2939
6/7/2013 8:00,26.37,-90.848,4.278,1629.4,16.76772197,-2948
6/7/2013 16:00,26.327,-90.883,4.283,1633.3,24.63210913,-2680
6/8/2013 0:00,26.274,-90.928,4.268,1630.5,25.0668965,-2430
6/8/2013 8:00,26.228,-90.97,4.269,1627.3,21.98629801,-2371
6/8/2013 16:00,26.203,-91.03,4.282,1630.2,23.23802487,-2298
6/9/2013 0:00,26.184,-91.092,4.279,1629.9,23.61735379,-2296
6/9/2013 8:00,26.151,-91.156,4.263,1627.7,27.00940577,-2316
6/9/2013 16:00,26.126,-91.225,4.274,1601.3,21.6149439,-2346
6/10/2013 0:00,26.1,-91.266,4.269,1627,15.41801868,-2436
6/10/2013 8:00,26.084,-91.309,4.281,1622,18.25171225,-2711
6/10/2013 16:00,26.079,-91.361,4.271,1622.8,15.93208398,-2459
6/11/2013 0:00,26.047,-91.391,4.263,1636.5,16.08322418,-2412
6/11/2013 8:00,26.018,-91.423,4.26,1627,16.7383213,-2461
6/11/2013 16:00,25.986,-91.461,4.261,1625.7,19.64413908,-2502
6/12/2013 0:00,25.949,-91.497,4.263,1633.9,16.05335167,-2507
6/12/2013 8:00,25.939,-91.533,4.26,1625.3,9.75920591,-2470
6/12/2013 16:00,25.927,-91.558,4.253,1625,13.83208227,-2455
6/13/2013 0:00,25.919,-91.611,4.27,1624.6,19.75364776,-2375
6/13/2013 8:00,25.89,-91.643,4.252,1633.2,6.92448554,-2330
6/13/2013 16:00,25.893,-91.651,4.26,1613.4,7.084356005,-2219
6/14/2013 0:00,25.895,-91.69,4.256,1631.3,17.50826376,-2381
6/14/2013 8:00,25.927,-91.725,4.251,1626.1,10.9410877,-2369
6/14/2013 16:00,25.926,-91.734,4.25,1625.3,6.245518393,-2365
6/15/2013 0:00,25.912,-91.753,4.251,1626.3,13.93793385,-2386
6/15/2013 8:00,25.91,-91.801,4.256,1625.5,13.85299968,-2386
6/15/2013 16:00,25.908,-91.823,4.255,1624.8,4.004422555,-2381
6/16/2013 0:00,25.915,-91.833,4.242,1624.3,4.538127367,-2374
6/16/2013 8:00,25.914,-91.852,4.247,1625.8,9.447211229,-2386
6/16/2013 16:00,25.922,-91.883,4.245,1625.4,10.15047782,-2377
6/17/2013 0:00,25.928,-91.902,4.248,1626.9,5.744214481,-2308
6/17/2013 8:00,25.922,-91.917,4.256,1627.2,4.431568571,-2292
6/17/2013 16:00,25.929,-91.929,4.242,1623.2,4.38548743,-2306
6/18/2013 0:00,25.928,-91.946,4.251,1624.7,9.141843359,-2461
6/18/2013 8:00,25.947,-91.97,4.256,1624.1,7.42872802,-2802
6/18/2013 16:00,25.946,-91.978,4.253,1626.6,2.595322716,-2741
6/19/2013 0:00,25.946,-91.989,4.257,1627.8,6.539373059,-2719
6/19/2013 8:00,25.947,-92.008,4.263,1628.8,4.105569388,-2628
6/19/2013 16:00,25.945,-92.014,4.257,1628.8,3.470014409,-2632
6/20/2013 0:00,25.946,-92.032,4.255,1626.4,7.030369834,-2609
6/20/2013 8:00,25.942,-92.048,4.264,1628.5,4.407777218,-2680
6/20/2013 16:00,25.95,-92.058,4.256,1623.9,3.002815346,-2630
6/21/2013 0:00,25.942,-92.069,4.253,1625.4,6.7667422,-2595
6/21/2013 8:00,25.941,-92.09,4.259,1626.3,5.558246126,-2615
6/21/2013 16:00,25.938,-92.1,4.248,1628.5,3.063233586,-2538
6/22/2013 0:00,25.936,-92.111,4.256,1626.2,5.478923252,-2553
6/22/2013 8:00,25.923,-92.124,4.252,1628.4,5.791752757,-2732
6/22/2013 16:00,25.929,-92.141,4.251,1626.2,4.490879647,-2532
6/23/2013 0:00,25.923,-92.15,4.25,1627.5,6.604309199,-2430
6/23/2013 8:00,25.915,-92.17,4.256,1626.1,6.719002902,-2431
6/23/2013 16:00,25.915,-92.185,4.251,1627.2,5.167223626,-2437
6/24/2013 0:00,25.907,-92.202,4.248,1626.5,7.529887117,-2437
6/24/2013 8:00,25.909,-92.224,4.251,1625.4,6.463992574,-2416
6/24/2013 16:00,25.899,-92.238,4.252,1624.4,5.564350816,-2441
6/25/2013 0:00,25.893,-92.251,4.249,1624.6,5.27524407,-2432
6/25/2013 8:00,25.889,-92.268,4.249,1626.5,7.303923603,-2430
6/25/2013 16:00,25.881,-92.289,4.253,1626,7.371634825,-2458
6/26/2013 0:00,25.874,-92.306,4.254,1626,6.865223958,-2478
6/26/2013 8:00,25.863,-92.324,4.256,1625.6,6.742647848,-2501
6/26/2013 16:00,25.858,-92.341,4.256,1626.5,6.510491533,-2524
6/27/2013 0:00,25.846,-92.357,4.258,1626.7,9.094179457,-2542
6/27/2013 8:00,25.828,-92.368,4.26,1627.7,4.792671489,-2564
6/27/2013 16:00,25.843,-92.386,4.261,1624.7,9.065561207,-2529
6/28/2013 0:00,25.847,-92.405,4.264,1626.6,6.340575684,-2551
6/28/2013 8:00,25.841,-92.419,4.269,1626.3,3.179701244,-2691
6/28/2013 16:00,25.84,-92.428,4.26,1624.9,7.158449553,-2679
6/29/2013 0:00,25.839,-92.455,4.275,1623.7,7.602532473,-2699
6/29/2013 8:00,25.852,-92.461,4.27,1627.3,1.276636205,-2581
6/29/2013 16:00,25.837,-92.466,4.266,1628.9,6.000133332,-2808
6/30/2013 0:00,25.829,-92.464,4.26,1624.7,3.164253466,-2895
6/30/2013 8:00,25.821,-92.476,4.263,1625.9,4.679540576,-3018
6/30/2013 16:00,25.822,-92.486,4.274,1625.6,3.556430795,-3004
7/1/2013 0:00,25.823,-92.494,4.262,1629,0.452216762,-3002
7/1/2013 8:00,25.819,-92.49,4.261,1627.2,3.571064267,-3066
7/1/2013 16:00,25.81,-92.495,4.263,1625.9,2.365776828,-3092
7/2/2013 0:00,25.814,-92.499,4.264,1626.4,2.143944962,-3083
7/2/2013 8:00,25.816,-92.503,4.261,1624.5,1.700735135,-3086
7/2/2013 16:00,25.819,-92.509,4.272,1625.3,3.684263834,-3060
7/3/2013 0:00,25.818,-92.52,4.256,1624.7,2.458800521,-3070
7/3/2013 8:00,25.816,-92.523,4.263,1626.3,2.223960431,-3087
7/3/2013 16:00,25.814,-92.531,4.271,1627.8,4.156392667,-3087
7/4/2013 0:00,25.827,-92.539,4.257,1626.4,4.423256719,-2959
7/4/2013 8:00,25.83,-92.545,4.266,1625.3,2.907593507,-2871
7/4/2013 16:00,25.833,-92.556,4.27,1627.7,4.445447109,-2897
7/5/2013 0:00,25.841,-92.566,4.26,1625.8,5.154046954,-2735
7/5/2013 8:00,25.85,-92.575,4.261,1626.3,3.687058448,-2667
7/5/2013 16:00,25.851,-92.59,4.258,1625.7,8.102801984,-2586
7/6/2013 0:00,25.87,-92.608,4.256,1625.7,5.760425332,-2481
7/6/2013 8:00,25.869,-92.619,4.254,1625.8,6.927755769,-2562
7/6/2013 16:00,25.885,-92.648,4.254,1625.4,12.4942907,-2567
7/7/2013 0:00,25.904,-92.667,4.254,1625.5,7.691118254,-2510
7/7/2013 8:00,25.915,-92.679,4.253,1624.4,6.012054557,-2498
7/7/2013 16:00,25.916,-92.703,4.256,1626.3,10.95357932,-2583
7/8/2013 0:00,25.938,-92.727,4.254,1625.5,8.346927578,-2383
7/8/2013 8:00,25.944,-92.74,4.256,1625.5,6.402811882,-2475
7/8/2013 16:00,25.958,-92.762,4.256,1626.2,9.037328145,-2534
7/9/2013 0:00,25.966,-92.784,4.257,1626.1,10.08885524,-2574
7/9/2013 8:00,25.978,-92.813,4.259,1624.3,9.165505987,-2419
7/9/2013 16:00,25.977,-92.836,4.256,1625.6,8.929596855,-2335
7/10/2013 0:00,25.989,-92.866,4.255,1625.2,12.20790318,-2282
7/10/2013 8:00,26.004,-92.893,4.253,1622.9,10.93665854,-2401
7/10/2013 16:00,26.01,-92.925,4.255,1624.9,11.35907126,-2498
7/11/2013 0:00,26.022,-92.954,4.252,1626.7,9.896933869,-2446
7/11/2013 8:00,26.03,-92.983,4.256,1625.4,12.78200297,-2492
7/11/2013 16:00,26.045,-93.02,4.25,1626.7,13.11463305,-2472
7/12/2013 0:00,26.068,-93.047,4.251,1621.3,15.74917458,-2456
7/12/2013 8:00,26.092,-93.089,4.258,1627,14.36017061,-2411
7/12/2013 16:00,26.102,-93.123,4.251,1625.3,15.42909589,-2581
7/13/2013 0:00,26.131,-93.162,4.254,1624.9,12.72778457,-2445
7/13/2013 8:00,26.132,-93.189,4.263,1626.1,12.47257792,-2480
7/13/2013 16:00,26.144,-93.232,4.265,1623.5,13.69946349,-2506
7/14/2013 0:00,26.156,-93.258,4.258,1624.1,11.04847501,-2451
7/14/2013 8:00,26.157,-93.294,4.255,1628,8.999222189,-2831
7/14/2013 16:00,26.167,-93.309,4.264,1626.2,8.016389462,-2890
7/15/2013 0:00,26.175,-93.337,4.267,1626.3,9.325004021,-2891
7/15/2013 8:00,26.176,-93.357,4.265,1628,5.966338911,-2875
7/15/2013 16:00,26.176,-93.376,4.269,1624.9,8.073320259,-2866
7/16/2013 0:00,26.163,-93.4,4.269,1626.7,9.597213137,-2882
7/16/2013 8:00,26.164,-93.428,4.262,1626.7,9.492971084,-2774
7/16/2013 16:00,26.155,-93.455,4.255,1625.2,10.71552612,-2505
7/17/2013 0:00,26.148,-93.488,4.251,1627.3,12.8892203,-2372
7/17/2013 8:00,26.139,-93.524,4.253,1624.7,12.48817841,-2381
7/17/2013 16:00,26.135,-93.559,4.253,1622.7,13.01153719,-2408
7/18/2013 0:00,26.137,-93.599,4.251,1624.2,13.05496457,-2384
7/18/2013 8:00,26.135,-93.63,4.253,1627.7,8.897825577,-2419
7/18/2013 16:00,26.135,-93.655,4.253,1626,11.40621322,-2519
7/19/2013 0:00,26.147,-93.687,4.262,1621.3,7.670006519,-2277
7/19/2013 8:00,26.137,-93.702,4.255,1620.9,7.472523001,-2463
7/19/2013 16:00,26.144,-93.73,4.25,1623.2,9.216127169,-2402
7/20/2013 0:00,26.147,-93.744,4.26,1623.8,1.992510979,-2489
7/20/2013 8:00,26.149,-93.749,4.261,1625.7,3.835127117,-2510
7/20/2013 16:00,26.161,-93.761,4.252,1625.4,6.811791248,-2364
7/21/2013 0:00,26.165,-93.773,4.252,1625.3,3.248399606,-2398
7/21/2013 8:00,26.157,-93.777,4.251,1621.3,2.490983741,-2632
7/21/2013 16:00,26.164,-93.786,4.257,1625.8,3.291200389,-2362
7/22/2013 0:00,26.169,-93.783,4.251,1624.1,2.37118114,-2233
7/22/2013 8:00,26.176,-93.785,4.256,1625.2,0.981835017,-2062
7/22/2013 16:00,26.174,-93.783,4.255,1625.9,0.318276609,-2128
7/23/2013 0:00,26.18,-93.784,4.253,1624.3,4.355008611,-2077
7/23/2013 8:00,26.187,-93.778,4.25,1625.9,2.685162937,-2116
7/23/2013 16:00,26.177,-93.773,4.246,1625.3,1.911282292,-2115
7/24/2013 0:00,26.186,-93.772,4.253,1624.9,6.039288038,-2123
7/24/2013 8:00,26.197,-93.776,4.247,1623.8,1.883215336,-1968
7/24/2013 16:00,26.197,-93.777,4.248,1626.6,1.050809212,-1968
7/25/2013 0:00,26.202,-93.776,4.256,1625.5,0.741484996,-1905
7/25/2013 8:00,26.198,-93.778,4.256,1625,2.540649523,-1968
7/25/2013 16:00,26.212,-93.781,4.249,1626.1,4.074616546,-1846
7/26/2013 0:00,26.213,-93.78,4.253,1627.5,3.146966794,-1818
7/26/2013 8:00,26.214,-93.797,4.256,1625.6,5.584711273,-1854
7/26/2013 16:00,26.221,-93.804,4.243,1623.2,3.472247111,-1869
7/27/2013 0:00,26.226,-93.808,4.244,1623.9,4.543698934,-1847
7/27/2013 8:00,26.219,-93.829,4.257,1623.7,9.527654486,-2041
7/27/2013 16:00,26.237,-93.849,4.258,1627.3,4.867134681,-1815
7/28/2013 0:00,26.238,-93.849,4.251,1616.9,3.412638276,-1765
7/28/2013 8:00,26.252,-93.865,4.245,1625.8,5.921123204,-1824
7/28/2013 16:00,26.247,-93.88,4.245,1623.7,7.383935265,-1838
7/29/2013 0:00,26.256,-93.905,4.252,1624.1,10.77610783,-1806
7/29/2013 8:00,26.27,-93.914,4.246,1625.9,4.186884283,-1802
7/29/2013 16:00,26.25,-93.919,4.245,1625.8,3.39705755,-1728
7/30/2013 0:00,26.272,-93.931,4.257,1626.1,4.429288882,-1886
7/30/2013 8:00,26.26,-93.934,4.249,1627.4,4.954038756,-1829
7/30/2013 16:00,26.266,-93.95,4.257,1626.3,7.150048951,-1900
7/31/2013 0:00,26.272,-93.959,4.245,1624.1,0.694622199,-1930
7/31/2013 8:00,26.265,-93.961,4.255,1626.9,5.314028604,-1921
7/31/2013 16:00,26.254,-93.976,4.25,1623.1,5.835614792,-1894
8/1/2013 0:00,26.25,-93.985,4.241,1622.9,2.571089263,-1864
8/1/2013 8:00,26.244,-93.991,4.242,1624,3.518763988,-1858
8/1/2013 16:00,26.241,-94.003,4.241,1622.7,5.823134895,-1892
8/2/2013 0:00,26.245,-94.02,4.236,1623,4.890255617,-1910
8/2/2013 8:00,26.244,-94.032,4.248,1625.6,5.386770832,-2059
8/2/2013 16:00,26.25,-94.051,4.233,1624.3,6.290794862,-2173
8/3/2013 0:00,26.245,-94.068,4.244,1623,6.728632848,-2128
8/3/2013 8:00,26.254,-94.093,4.243,1623.8,10.4327609,-1983
8/3/2013 16:00,26.258,-94.121,4.249,1627.7,8.622679398,-2026
8/4/2013 0:00,26.267,-94.138,4.243,1623,4.620692589,-2129
8/4/2013 8:00,26.257,-94.152,4.256,1615,7.785229605,-2140
8/4/2013 16:00,26.254,-94.172,4.253,1623,4.760514678,-2175
8/5/2013 0:00,26.256,-94.179,4.252,1605.9,3.779219496,-2181
8/5/2013 8:00,26.244,-94.193,4.256,1604.5,6.33309561,-2126
8/5/2013 16:00,26.24,-94.202,4.259,1606.3,1.221883792,-2190
8/6/2013 0:00,26.236,-94.204,4.248,1604.8,4.110012165,-2201
8/6/2013 8:00,26.232,-94.221,4.251,1604.5,6.629871794,-2163
8/6/2013 16:00,26.243,-94.235,4.246,1603.8,4.168896737,-2071
8/7/2013 0:00,26.238,-94.243,4.246,1604.9,3.288662342,-2058
8/7/2013 8:00,26.237,-94.251,4.239,1603.9,3.788746495,-2002
8/7/2013 16:00,26.241,-94.262,4.242,1605.6,3.206633749,-1964
8/8/2013 0:00,26.244,-94.266,4.238,1602.9,1.490301983,-1990
8/8/2013 8:00,26.248,-94.273,4.233,1601.5,4.718951155,-2032
8/8/2013 16:00,26.252,-94.288,4.23,1602.8,4.613512761,-1976
8/9/2013 0:00,26.248,-94.298,4.236,1604.8,4.596194078,-2007
8/9/2013 8:00,26.242,-94.314,4.235,1602.9,6.583623622,-1975
8/9/2013 16:00,26.236,-94.329,4.238,1604.2,4.260751107,-2012
8/10/2013 0:00,26.237,-94.337,4.252,1605.6,2.307054399,-2118
8/10/2013 8:00,26.227,-94.338,4.245,1602.3,2.558945095,-2219
8/10/2013 16:00,26.228,-94.342,4.245,1604.5,2.20517573,-2241
8/11/2013 0:00,26.23,-94.343,4.251,1604.6,0.982344135,-2200
8/11/2013 8:00,26.224,-94.341,4.243,1603.9,5.088113599,-2270
8/11/2013 16:00,26.213,-94.352,4.251,1603.4,2.962043214,-2321
8/12/2013 0:00,26.218,-94.355,4.25,1603.9,1.95532606,-2307
8/12/2013 8:00,26.202,-94.362,4.249,1604.3,7.276956782,-2486
8/12/2013 16:00,26.197,-94.378,4.253,1604.1,5.338501662,-2581
8/13/2013 0:00,26.197,-94.39,4.248,1604.3,4.638933067,-2723
8/13/2013 8:00,26.182,-94.401,4.26,1604.8,7.49657255,-2863
8/13/2013 16:00,26.173,-94.419,4.254,1604.6,7.209687927,-2830
8/14/2013 0:00,26.171,-94.437,4.259,1604.3,4.512936959,-2853
8/14/2013 8:00,26.16,-94.443,4.259,1604.9,5.176263131,-2873
8/14/2013 16:00,26.151,-94.454,4.26,1606,4.674494625,-2867
8/15/2013 0:00,26.142,-94.456,4.259,1605.2,0.82,-2864
8/15/2013 8:00,26.143,-94.456,4.26,1605,1.800027778,-2864
8/15/2013 16:00,26.133,-94.458,4.265,1605.4,3.322664593,-2838
8/16/2013 0:00,26.133,-94.466,4.256,1604,3.354400095,-2839
8/16/2013 8:00,26.135,-94.47,4.261,1605.2,1.944273643,-2833
8/16/2013 16:00,26.127,-94.463,4.26,1605.6,5.083197812,-2833
8/17/2013 0:00,26.115,-94.47,4.263,1605.7,3.905406509,-2854
8/17/2013 8:00,26.117,-94.473,4.26,1605.1,2.724701819,-2843
8/17/2013 16:00,26.111,-94.463,4.265,1605.9,3.331215994,-2855
8/18/2013 0:00,26.104,-94.474,4.269,1605.7,3.150872895,-2836
8/18/2013 8:00,26.103,-94.469,4.266,1605.2,4.420689991,-2840
8/18/2013 16:00,26.102,-94.458,4.269,1606.4,3.963395009,-2855
8/19/2013 0:00,26.09,-94.459,4.273,1608.5,3.048688243,-2841
8/19/2013 8:00,26.094,-94.463,4.265,1606.1,3.543585755,-2841
8/19/2013 16:00,26.098,-94.46,4.271,1607.2,3.25,-2847
8/20/2013 0:00,26.086,-94.458,4.274,1605.8,3.020016556,-2843
8/20/2013 8:00,26.087,-94.466,4.272,1606.6,1.696732153,-2846
8/20/2013 16:00,26.085,-94.464,4.273,1607,1.54728795,-2846
8/21/2013 0:00,26.083,-94.462,4.274,1607,3.961275047,-2858
8/21/2013 8:00,26.069,-94.465,4.272,1607,2.34931905,-2873
8/21/2013 16:00,26.072,-94.463,4.266,1607.1,4.208622102,-2873
8/22/2013 0:00,26.062,-94.449,4.276,1607,3.459147294,-2897
8/22/2013 8:00,26.06,-94.452,4.27,1607.1,1.625207679,-2903
8/22/2013 16:00,26.053,-94.443,4.269,1606.6,5.339737821,-2917
8/23/2013 0:00,26.051,-94.428,4.273,1606.2,5.726307711,-2909
8/23/2013 8:00,26.044,-94.412,4.273,1606.9,5.250838028,-2929
8/23/2013 16:00,26.041,-94.4,4.271,1607.2,4.84690623,-2946
8/24/2013 0:00,26.038,-94.381,4.269,1605.3,8.62601878,-2968
8/24/2013 8:00,26.034,-94.354,4.27,1605.7,8.451727634,-2985
8/24/2013 16:00,26.03,-94.335,4.263,1604.1,5.977532936,-2988
8/25/2013 0:00,26.033,-94.317,4.271,1606.2,6.89180673,-2963
8/25/2013 8:00,26.034,-94.295,4.265,1605.7,8.910965155,-2957
8/25/2013 16:00,26.024,-94.268,4.265,1605.7,10.74601321,-2988
8/26/2013 0:00,26.009,-94.247,4.269,1604.7,6.713598141,-2980
8/26/2013 8:00,26.01,-94.228,4.266,1606.1,8.321736598,-2968
8/26/2013 16:00,26.001,-94.201,4.26,1602.9,10.000125,-3038
8/27/2013 0:00,25.985,-94.182,4.269,1605.9,9.239437212,-3075
8/27/2013 8:00,25.977,-94.156,4.271,1605.6,8.328511272,-3088
8/27/2013 16:00,25.974,-94.135,4.269,1605.6,8.497870321,-3097
8/28/2013 0:00,25.961,-94.111,4.273,1606.6,8.724792261,-3121
8/28/2013 8:00,25.958,-94.09,4.274,1606.9,7.60711509,-3135
8/28/2013 16:00,25.953,-94.068,4.271,1606.4,7.693438763,-3148
8/29/2013 0:00,25.945,-94.047,4.276,1605.8,8.806957477,-3159
8/29/2013 8:00,25.936,-94.019,4.283,1605.1,11.40160076,-3170
8/29/2013 16:00,25.929,-93.988,4.271,1607.4,9.883177627,-3180
8/30/2013 0:00,25.919,-93.966,4.275,1607.5,7.69608342,-3189
8/30/2013 8:00,25.915,-93.945,4.273,1605.8,7.596137176,-3191
8/30/2013 16:00,25.911,-93.923,4.277,1606.6,7.802339393,-3195
8/31/2013 0:00,25.91,-93.901,4.275,1607.1,6.968392928,-3197
8/31/2013 8:00,25.902,-93.883,4.272,1606.1,8.076831062,-3210
8/31/2013 16:00,25.903,-93.856,4.275,1605.8,9.386655421,-3218
9/1/2013 0:00,25.906,-93.833,4.274,1606.2,7.768661403,-3222
9/1/2013 8:00,25.897,-93.811,4.274,1605.9,7.855596731,-3230
9/1/2013 16:00,25.898,-93.789,4.276,1606.1,8.314625668,-3232
9/2/2013 0:00,25.9,-93.765,4.273,1605.5,9.23108336,-3233
9/2/2013 8:00,25.886,-93.74,4.27,1606.9,9.348475812,-3242
9/2/2013 16:00,25.886,-93.717,4.276,1606.3,8.014649088,-3242
9/3/2013 0:00,25.888,-93.695,4.269,1605.7,8.735044362,-3241
9/3/2013 8:00,25.873,-93.672,4.272,1606.2,7.744888637,-3251
9/3/2013 16:00,25.877,-93.653,4.269,1604.8,6.583874239,-3246
9/4/2013 0:00,25.877,-93.635,4.268,1604.8,6.074742793,-3243
9/4/2013 8:00,25.878,-93.618,4.271,1606.8,6.29610991,-3241
9/4/2013 16:00,25.872,-93.598,4.269,1605,7.44640853,-3240
9/5/2013 0:00,25.862,-93.575,4.266,1606.2,13.02620436,-3244
9/5/2013 8:00,25.828,-93.544,4.271,1606.4,17.30854413,-3263
9/5/2013 16:00,25.8,-93.507,4.267,1605.2,18.58520917,-3283
