Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m)
9/2/2017 0:00,25.463,-94.056,11.663,253.1,40.88616514,-3532
9/2/2017 8:00,25.38,-93.984,11.892,262.8,36.03065917,-3591
9/2/2017 16:00,25.336,-93.913,11.86,259.6,32.8147543,-3603
9/3/2017 0:00,25.338,-93.799,11.983,266.6,39.74987421,-3594
9/3/2017 8:00,25.319,-93.702,11.863,261.8,30.31172215,-3585
9/3/2017 16:00,25.36,-93.619,11.925,263.6,36.29795173,-3552
9/4/2017 0:00,25.418,-93.536,11.744,261.8,36.78446683,-3519
9/4/2017 8:00,25.478,-93.459,11.795,258.5,32.94972686,-3483
9/4/2017 16:00,25.556,-93.416,11.66,254.5,39.86074886,-3430
9/5/2017 0:00,25.674,-93.393,11.688,253.4,48.55059423,-3360
9/5/2017 8:00,25.784,-93.368,11.617,255.1,35.00775057,-3289
9/5/2017 16:00,25.867,-93.388,11.636,254.6,38.29816836,-3254
9/6/2017 0:00,25.977,-93.431,11.412,245.3,46.34010142,-3169
9/6/2017 8:00,26.069,-93.475,11.432,247.9,27.59730603,-3042
9/6/2017 16:00,26.112,-93.526,11.393,247.2,33.77900679,-2724
9/7/2017 0:00,26.167,-93.637,11.365,244.6,43.06116232,-2168
9/7/2017 8:00,26.211,-93.724,11.195,239.4,29.88466162,-1870
9/7/2017 16:00,26.201,-93.819,11.319,243.3,39.20065433,-2246
9/8/2017 0:00,26.16,-93.931,11.208,236.1,41.52387506,-2397
9/8/2017 8:00,26.139,-94.038,11.399,245.2,33.44112737,-3005
9/8/2017 16:00,26.073,-94.112,11.109,235.9,44.50323359,-3060
9/9/2017 0:00,25.976,-94.196,11.459,249.2,43.78060073,-3072
9/9/2017 8:00,25.919,-94.282,11.361,245,33.16698509,-3147
9/9/2017 16:00,25.821,-94.304,11.356,243.9,42.74783035,-3237
9/10/2017 0:00,25.717,-94.321,11.441,248.5,36.76820909,-3317
9/10/2017 8:00,25.637,-94.331,11.508,248.7,27.21758623,-3385
9/10/2017 16:00,25.569,-94.279,11.732,255.9,38.2144279,-3444
9/11/2017 0:00,25.48,-94.22,11.649,255.8,37.86515549,-3510
9/11/2017 8:00,25.41,-94.19,11.695,256.1,20.42057051,-3551
9/11/2017 16:00,25.399,-94.113,11.718,257.5,35.07196174,-3566
9/12/2017 0:00,25.355,-94.018,11.683,253.9,31.45237988,-3602
9/12/2017 8:00,25.341,-93.958,11.688,254,20.0231491,-3605
9/12/2017 16:00,25.374,-93.886,11.689,253.7,37.59599048,-3588
9/13/2017 0:00,25.405,-93.78,11.589,251.4,31.54826461,-3557
9/13/2017 8:00,25.421,-93.721,11.606,252.2,26.25663535,-3539
9/13/2017 16:00,25.526,-93.675,11.644,253.2,51.94403238,-3478
9/14/2017 0:00,25.629,-93.601,11.715,254,36.9798391,-3406
9/14/2017 8:00,25.716,-93.588,11.578,251.6,45.93327443,-3346
9/14/2017 16:00,25.864,-93.608,11.537,249.7,58.1426255,-3247
9/15/2017 0:00,25.994,-93.618,11.559,251.1,45.34679923,-3169
9/15/2017 8:00,26.101,-93.678,11.654,251.6,48.44127992,-3018
9/15/2017 16:00,26.204,-93.765,11.58,252.3,51.49214503,-1874
9/16/2017 0:00,26.293,-93.865,11.659,252.1,43.7052228,-1795
9/16/2017 8:00,26.32,-93.987,11.52,248.5,45.8911157,-1812
9/16/2017 16:00,26.34,-94.109,11.641,252.1,34.9273088,-1660
9/17/2017 0:00,26.302,-94.201,11.708,252.7,43.6652356,-2023
9/17/2017 8:00,26.239,-94.324,11.699,251.8,45.61389701,-1995
9/17/2017 16:00,26.157,-94.394,11.529,249.3,39.88106944,-2842
9/18/2017 0:00,26.046,-94.438,11.602,253,53.7317234,-2931
9/18/2017 8:00,25.9,-94.468,11.693,255.2,53.48799585,-3110
9/18/2017 16:00,25.784,-94.454,11.54,248,40.18841873,-3258
9/19/2017 0:00,25.69,-94.397,11.622,252.9,44.41413401,-3336
9/19/2017 8:00,25.586,-94.336,11.643,253.4,43.47165168,-3419
9/19/2017 16:00,25.507,-94.261,11.647,250.4,38.26073313,-3486
9/20/2017 0:00,25.451,-94.179,11.608,251.1,32.46786103,-3531
9/20/2017 8:00,25.421,-94.098,11.678,251.6,31.11058019,-3555
9/20/2017 16:00,25.391,-94.022,11.636,253.9,22.17923804,-3583
9/21/2017 0:00,25.394,-93.971,11.572,249.3,20.24366074,-3583
9/21/2017 8:00,25.422,-93.908,11.523,246.3,25.66219398,-3562
9/21/2017 16:00,25.46,-93.852,11.556,248.8,24.55811271,-3535
9/22/2017 0:00,25.513,-93.81,11.472,246.2,25.74972815,-3507
9/22/2017 8:00,25.576,-93.784,11.623,249.3,24.84862974,-3460
9/22/2017 16:00,25.631,-93.768,11.507,245.2,22.88809516,-3409
9/23/2017 0:00,25.706,-93.812,11.529,250.5,42.66311287,-3363
9/23/2017 8:00,25.823,-93.846,11.52,244.2,42.94152769,-3273
9/23/2017 16:00,25.915,-93.884,11.408,241.9,39.52611795,-3202
9/24/2017 0:00,26.011,-93.959,11.407,243.5,50.55511448,-3145
9/24/2017 8:00,26.097,-94.064,11.361,242.5,41.65163262,-3072
9/24/2017 16:00,26.161,-94.137,11.409,244.3,36.19305182,-2714
9/25/2017 0:00,26.21,-94.239,11.295,241.6,39.77702352,-2086
9/25/2017 8:00,26.24,-94.339,11.54,243.9,34.65584222,-2113
9/25/2017 16:00,26.267,-94.424,11.457,246,25.61938329,-2457
9/26/2017 0:00,26.246,-94.495,11.532,245.6,29.87048878,-2755
9/26/2017 8:00,26.22,-94.582,11.427,241.4,29.60893277,-2671
9/26/2017 16:00,26.197,-94.653,11.593,246.5,27.25679365,-2570
9/27/2017 0:00,26.136,-94.711,11.47,244.6,31.0789736,-2926
9/27/2017 8:00,26.07,-94.763,11.645,251.8,35.32050113,-2964
9/27/2017 16:00,25.981,-94.812,11.556,247.5,36.31856412,-3037
9/28/2017 0:00,25.898,-94.826,11.62,249.4,31.33770891,-3137
9/28/2017 8:00,25.813,-94.829,11.618,254.2,35.66516648,-3102
9/28/2017 16:00,25.715,-94.794,11.739,254.1,41.15261353,-3278
9/29/2017 0:00,25.612,-94.757,11.639,248.3,45.30086644,-3365
9/29/2017 8:00,25.509,-94.677,11.812,257.8,48.23863389,-3428
9/29/2017 16:00,25.43,-94.578,11.666,252.4,46.11711179,-3500
9/30/2017 0:00,25.379,-94.454,11.721,253.6,47.78527493,-3537
9/30/2017 8:00,25.356,-94.33,11.738,253,39.03788032,-3567
9/30/2017 16:00,25.357,-94.221,11.775,250.7,43.8025981,-3578
10/1/2017 0:00,25.401,-94.096,11.8,257.6,39.83873743,-3566
10/1/2017 8:00,25.459,-94.031,11.645,251.7,34.41806067,-3536
10/1/2017 16:00,25.556,-93.98,11.721,253.4,44.56725367,-3477
10/2/2017 0:00,25.663,-93.951,11.602,248.4,39.816479,-3403
10/2/2017 8:00,25.767,-93.971,11.427,243,45.97215027,-3301
10/2/2017 16:00,25.887,-94.024,11.378,239.5,48.89838545,-3195
10/3/2017 0:00,25.995,-94.067,11.338,242.7,41.20925382,-3122
10/3/2017 8:00,26.07,-94.16,11.321,238.1,46.61751709,-3031
10/3/2017 16:00,26.132,-94.272,11.299,235.8,41.64268243,-2842
10/4/2017 0:00,26.178,-94.366,11.439,242.3,36.08179181,-2846
10/4/2017 8:00,26.181,-94.475,11.372,239.7,36.87062381,-2840
10/4/2017 16:00,26.168,-94.57,11.322,237.4,31.89992633,-2685
10/5/2017 0:00,26.136,-94.657,11.366,241.2,32.96083888,-2892
10/5/2017 8:00,26.084,-94.736,11.271,237,36.94209658,-3010
10/5/2017 16:00,26.007,-94.803,11.358,238.1,34.33319094,-2999
10/6/2017 0:00,25.926,-94.829,11.249,237,35.73546838,-3102
10/6/2017 8:00,25.826,-94.839,11.45,241.4,38.91073117,-3105
10/6/2017 16:00,25.728,-94.812,11.391,240.2,42.00966793,-3252
10/7/2017 0:00,25.623,-94.745,11.427,245.9,50.0766143,-3360
10/7/2017 8:00,25.52,-94.665,11.554,248.3,46.04957872,-3425
10/7/2017 16:00,25.469,-94.553,11.391,239.5,40.60939423,-3474
10/8/2017 0:00,25.453,-94.454,NaN,NaN,30.82927505,-3496
10/8/2017 8:00,25.463,-94.375,NaN,NaN,25.42483235,-3488
10/8/2017 16:00,25.498,-94.315,NaN,NaN,25.7821062,-3482
10/9/2017 0:00,25.558,-94.27,NaN,NaN,31.47388124,-3453
10/9/2017 8:00,25.646,-94.237,NaN,NaN,40.48168228,-3399
10/9/2017 16:00,25.761,-94.215,NaN,NaN,49.36178785,-3291
10/10/2017 0:00,25.895,-94.209,NaN,NaN,52.40725618,-3185
10/10/2017 8:00,26.025,-94.227,NaN,NaN,48.41262026,-3033
10/10/2017 16:00,26.135,-94.272,NaN,NaN,42.56765204,-2798
10/11/2017 0:00,26.219,-94.341,NaN,NaN,38.59439597,-2323
10/11/2017 8:00,26.276,-94.429,NaN,NaN,37.08296105,-2446
10/11/2017 16:00,26.305,-94.531,11.547,240.9,37.68744088,-2577
10/12/2017 0:00,26.307,-94.641,11.575,243,38.06253407,-2282
10/12/2017 8:00,26.287,-94.742,11.523,239.1,31.95000626,-1856
10/12/2017 16:00,26.241,-94.81,11.41,236.4,30.06050232,-1981
10/13/2017 0:00,26.172,-94.861,11.504,239.4,32.73563502,-2366
10/13/2017 8:00,26.105,-94.906,11.366,236,26.41482349,-2312
10/13/2017 16:00,26.034,-94.906,11.144,231.9,32.21723297,-2705
10/14/2017 0:00,25.945,-94.889,11.292,232.1,34.17328196,-2977
10/14/2017 8:00,25.871,-94.849,11.41,235.9,32.52510569,-3111
10/14/2017 16:00,25.815,-94.769,11.186,229.7,36.02608499,-3196
10/15/2017 0:00,25.765,-94.68,11.354,237.3,39.34915501,-3291
10/15/2017 8:00,25.728,-94.563,11.237,232.2,44.48615515,-3316
10/15/2017 16:00,25.712,-94.438,11.356,236.3,44.23002826,-3316
10/16/2017 0:00,25.725,-94.312,11.559,241.8,42.6490164,-3316
10/16/2017 8:00,25.754,-94.202,11.571,238.9,38.62812576,-3303
10/16/2017 16:00,25.821,-94.114,11.834,250.1,42.51848069,-3246
10/17/2017 0:00,25.918,-94.052,11.824,250.8,42.66626771,-3174
10/17/2017 8:00,26.021,-94.028,12.015,255.4,38.85254174,-3125
10/17/2017 16:00,26.12,-94.039,12.065,259.2,41.17119624,-3068
10/18/2017 0:00,26.23,-94.1,12.055,256.3,53.70538986,-2144
10/18/2017 8:00,26.341,-94.196,12.026,256.2,50.92155634,-1769
10/18/2017 16:00,26.397,-94.33,11.863,254.4,55.75857692,-1706
10/19/2017 0:00,26.439,-94.493,12.008,256.4,58.67062723,-2513
10/19/2017 8:00,26.437,-94.659,11.768,247.3,56.87011957,-1804
10/19/2017 16:00,26.401,-94.815,11.627,244.2,55.01198778,-1770
10/20/2017 0:00,26.332,-94.948,11.721,245.5,50.23475391,-1682
10/20/2017 8:00,26.249,-95.04,11.689,244.5,39.76983907,-2355
10/20/2017 16:00,26.161,-95.081,11.407,235.8,37.38149275,-2348
10/21/2017 0:00,26.066,-95.094,11.309,230.8,32.77181716,-2347
10/21/2017 8:00,NaN,NaN,11.251,228,NaN,NaN
10/21/2017 16:00,25.952,-95.026,11.17,226.8,33.14402661,-2579
10/22/2017 0:00,25.951,-94.912,NaN,NaN,56.27022747,-2937
10/22/2017 8:00,26.074,-94.77,NaN,NaN,60.82711566,-2954
10/22/2017 16:00,26.144,-94.673,NaN,NaN,36.23269242,-2880
10/23/2017 0:00,26.207,-94.592,NaN,NaN,35.72821014,-2626
10/23/2017 8:00,26.268,-94.528,NaN,NaN,29.43204036,-2661
10/23/2017 16:00,26.325,-94.482,NaN,NaN,25.05751783,-2462
10/24/2017 0:00,26.38,-94.457,NaN,NaN,21.3058912,-2272
10/24/2017 8:00,26.433,-94.457,NaN,NaN,20.56393202,-2488
10/24/2017 16:00,26.484,-94.484,NaN,NaN,24.38150324,-1899
10/25/2017 0:00,26.532,-94.546,11.477,234.9,32.99413433,-2234
10/25/2017 8:00,26.574,-94.645,11.683,246.6,42.80388417,-1785
10/25/2017 16:00,26.599,-94.778,11.571,240.2,51.46412828,-1505
10/26/2017 0:00,26.591,-94.935,11.646,241.9,54.61452188,-1772
10/26/2017 8:00,26.552,-95.071,11.765,245.1,41.21103008,-1692
10/26/2017 16:00,26.49,-95.158,11.66,240.3,44.88973713,-1712
10/27/2017 0:00,26.379,-95.257,11.714,244.4,60.03584346,-1601
10/27/2017 8:00,26.251,-95.328,11.658,242,46.80668756,-1650
10/27/2017 16:00,26.139,-95.32,11.628,241.1,45.14148535,-1739
10/28/2017 0:00,26.024,-95.306,11.672,242.6,39.11418796,-1916
10/28/2017 8:00,25.939,-95.268,11.457,233,39.21748207,-1844
10/28/2017 16:00,25.853,-95.189,11.455,234.2,39.24237633,-1950
10/29/2017 0:00,25.79,-95.128,11.456,234.7,29.99420277,-2809
10/29/2017 8:00,25.749,-95.047,11.392,232.1,35.15253903,-3062
10/29/2017 16:00,25.737,-94.946,11.486,235.6,32.08568528,-2909
10/30/2017 0:00,25.727,-94.872,11.523,235.7,21.87501086,-3161
10/30/2017 8:00,25.752,-94.806,11.574,237.6,30.96796086,-3231
10/30/2017 16:00,25.797,-94.725,11.446,233.1,30.08013464,-3244
10/31/2017 0:00,25.861,-94.684,11.633,241.6,31.37334219,-3205
10/31/2017 8:00,25.946,-94.643,11.566,235.9,39.34924904,-3144
10/31/2017 16:00,26.049,-94.613,11.511,236.2,42.0244417,-2995
11/1/2017 0:00,26.155,-94.607,11.47,235,40.2309893,-2818
11/1/2017 8:00,26.261,-94.638,11.658,240.3,45.24901104,-2467
11/1/2017 16:00,26.372,-94.685,11.62,239.5,44.54136168,-1845
11/2/2017 0:00,26.454,-94.772,11.635,239.3,42.8204589,-1748
11/2/2017 8:00,26.524,-94.861,11.661,238,39.6473076,-1674
11/2/2017 16:00,26.569,-94.961,11.723,242.8,38.20586997,-1769
11/3/2017 0:00,26.582,-95.07,11.647,241.4,37.84006475,-1695
11/3/2017 8:00,26.569,-95.178,11.688,239.5,38.41601879,-1656
11/3/2017 16:00,26.533,-95.28,11.736,243.9,35.40250415,-1654
11/4/2017 0:00,26.489,-95.363,11.636,237.9,34.81156417,-1606
11/4/2017 8:00,26.408,-95.431,11.7,242.5,41.60653074,-1573
11/4/2017 16:00,26.309,-95.486,11.701,242.7,45.44645421,-1560
11/5/2017 0:00,26.194,-95.509,11.616,236,40.97917154,-1477
11/5/2017 8:00,26.096,-95.481,11.677,240.3,41.38778201,-1824
11/5/2017 16:00,25.984,-95.452,11.636,243,44.82832252,-1592
11/6/2017 0:00,25.884,-95.393,11.629,242.3,43.9486894,-2066
11/6/2017 8:00,25.798,-95.305,11.691,242.4,46.10683247,-2220
11/6/2017 16:00,25.719,-95.208,11.634,247.8,44.04812141,-2737
11/7/2017 0:00,25.675,-95.093,11.694,242.1,43.59027414,-3038
11/7/2017 8:00,25.645,-94.979,11.676,242.5,37.13488522,-3177
11/7/2017 16:00,25.654,-94.882,11.762,244.6,32.40238263,-3294
11/8/2017 0:00,25.683,-94.794,11.736,240.2,34.56465536,-3313
11/8/2017 8:00,25.73,-94.713,11.735,240.5,29.01278511,-3306
11/8/2017 16:00,25.791,-94.675,11.659,240.4,29.49918134,-3272
11/9/2017 0:00,25.871,-94.643,11.714,243.1,34.26409929,-3202
11/9/2017 8:00,25.958,-94.627,11.645,240.9,34.79710476,-3137
11/9/2017 16:00,26.052,-94.652,11.802,245.6,39.3242546,-3015
11/10/2017 0:00,26.15,-94.693,11.554,236.3,42.87013413,-2896
11/10/2017 8:00,26.244,-94.764,11.694,242,41.95297486,-2155
11/10/2017 16:00,26.31,-94.85,11.622,238.4,40.04495474,-1733
11/11/2017 0:00,26.349,-94.969,11.662,240.6,45.79027517,-1673
11/11/2017 8:00,26.377,-95.089,11.591,239.4,38.41079275,-1582
11/11/2017 16:00,26.358,-95.192,11.555,235.7,36.57958174,-1725
11/12/2017 0:00,26.319,-95.291,11.635,238.3,38.91718001,-1567
11/12/2017 8:00,26.266,-95.378,11.338,226.6,29.7419569,-1602
11/12/2017 16:00,26.211,-95.423,11.448,230.5,30.67982399,-1576
11/13/2017 0:00,26.129,-95.457,11.394,232.8,28.66003838,-1810
11/13/2017 8:00,26.066,-95.471,11.507,238.2,32.90367913,-1458
11/13/2017 16:00,25.954,-95.442,11.648,242.2,46.80189419,-1703
11/14/2017 0:00,25.856,-95.387,11.648,240.6,40.98350522,-2014
11/14/2017 8:00,25.775,-95.307,11.544,238,43.77114346,-2275
11/14/2017 16:00,25.711,-95.195,11.606,240.6,48.25255226,-2802
11/15/2017 0:00,25.673,-95.058,11.692,244.4,50.31702793,-3027
11/15/2017 8:00,25.652,-94.924,11.757,243,43.43874423,-3234
11/15/2017 16:00,25.686,-94.806,11.802,245.5,46.41040616,-3304
11/16/2017 0:00,25.753,-94.688,11.833,242.4,48.3824617,-3302
11/16/2017 8:00,25.843,-94.604,11.878,248.1,42.99514856,-3220
11/16/2017 16:00,25.955,-94.568,11.955,249.8,51.04516627,-3102
11/17/2017 0:00,26.09,-94.552,12.059,253.9,48.95312247,-2881
11/17/2017 8:00,26.204,-94.617,11.979,248.2,53.00205751,-2714
11/17/2017 16:00,26.321,-94.701,11.874,246.7,52.37497494,-1831
11/18/2017 0:00,26.392,-94.831,11.946,250.1,53.39314188,-1756
11/18/2017 8:00,26.439,-94.972,11.799,242.9,50.86956654,-1634
11/18/2017 16:00,26.445,-95.115,11.589,235.3,49.03697584,-1729
11/19/2017 0:00,26.401,-95.244,11.622,240.2,44.90318586,-1678
11/19/2017 8:00,26.341,-95.343,11.444,231.5,39.9979462,-1600
11/19/2017 16:00,26.261,-95.411,11.597,237.1,36.07829541,-1590
11/20/2017 0:00,26.187,-95.445,11.498,233.3,26.37002086,-1573
11/20/2017 8:00,26.112,-95.448,11.337,229,36.92238887,-1532
11/20/2017 16:00,26.008,-95.442,11.401,228,35.08877028,-1611
11/21/2017 0:00,25.94,-95.392,11.285,227.9,34.23680184,-1817
11/21/2017 8:00,25.862,-95.33,11.396,224.2,35.85841184,-2062
11/21/2017 16:00,25.823,-95.236,11.395,228.3,39.09570309,-2329
11/22/2017 0:00,25.8,-95.126,11.425,228.2,36.06251516,-2777
11/22/2017 8:00,25.803,-95.03,11.446,231.5,34.80873454,-3073
11/22/2017 16:00,25.838,-94.928,11.449,232.4,38.60029145,-2968
11/23/2017 0:00,25.882,-94.834,11.707,239.9,35.66591931,-3121
11/23/2017 8:00,25.958,-94.766,11.589,235.6,41.01288822,-3113
11/23/2017 16:00,26.055,-94.711,11.705,241.2,42.31146417,-3039
11/24/2017 0:00,26.159,-94.698,11.786,242.3,38.38284122,-2879
11/24/2017 8:00,26.254,-94.73,11.82,245.6,40.983626,-2390
11/24/2017 16:00,26.354,-94.795,11.87,246.9,48.00927931,-1722
11/25/2017 0:00,26.443,-94.9,11.866,247.5,51.01285524,-1606
11/25/2017 8:00,26.502,-95.029,11.93,247.6,48.6505519,-1638
11/25/2017 16:00,26.521,-95.167,11.927,244.7,50.41000397,-1607
11/26/2017 0:00,26.504,-95.309,11.768,243.2,43.17504951,-1645
11/26/2017 8:00,26.478,-95.42,11.788,242.3,45.82004038,-1597
11/26/2017 16:00,26.403,-95.545,11.704,239,48.01430828,-1520
11/27/2017 0:00,26.322,-95.614,11.649,239,39.02978606,-1403
11/27/2017 8:00,26.213,-95.638,11.625,237.6,43.04468028,-1339
11/27/2017 16:00,26.125,-95.636,11.587,233.2,20.29012075,-1142
11/28/2017 0:00,26.086,-95.627,11.446,230.3,24.94218314,-1388
11/28/2017 8:00,25.966,-95.555,11.486,229.3,102.0720476,-1586
11/28/2017 16:00,25.813,-95.238,11.427,229.1,92.53113638,-2335
11/29/2017 0:00,25.791,-95.127,11.448,228.2,23.15996546,-2809
11/29/2017 8:00,25.795,-95.03,11.563,237.2,39.74686529,-3073
11/29/2017 16:00,25.834,-94.921,11.622,239.6,39.45523286,-2947
11/30/2017 0:00,25.879,-94.828,11.505,233.1,36.32465416,-3134
11/30/2017 8:00,25.959,-94.757,NaN,NaN,42.6055548,-3111
11/30/2017 16:00,26.059,-94.701,11.828,236.5,42.71071294,-3021
12/1/2017 0:00,26.164,-94.689,11.886,236,38.914072,-2845
12/1/2017 8:00,26.26,-94.721,11.998,241,41.33880501,-2341
12/1/2017 16:00,26.36,-94.785,11.859,237.1,47.79443064,-1722
12/2/2017 0:00,26.448,-94.891,11.798,233.2,50.99275635,-1610
12/2/2017 8:00,26.509,-95.019,11.826,237.3,48.81272375,-1666
12/2/2017 16:00,26.537,-95.158,11.732,233.4,55.25803923,-1594
12/3/2017 0:00,26.497,-95.338,11.773,235.1,69.11232886,-1626
12/3/2017 8:00,26.43,-95.504,11.743,232.8,50.37181752,-1532
12/3/2017 16:00,26.383,-95.601,11.71,229.7,32.67539747,-1453
12/4/2017 0:00,26.312,-95.658,11.735,231.9,34.31566698,-1335
12/4/2017 8:00,26.226,-95.686,11.721,229.5,35.85345869,-1301
12/4/2017 16:00,26.134,-95.701,11.858,233.8,34.08007189,-973
12/5/2017 0:00,26.044,-95.677,11.682,228.8,42.95875231,-1194
12/5/2017 8:00,25.936,-95.617,11.816,234.8,42.73584444,-1585
12/5/2017 16:00,25.856,-95.559,11.728,227.9,37.98855091,-1783
12/6/2017 0:00,25.798,-95.451,11.847,238.5,44.73235295,-1952
12/6/2017 8:00,25.75,-95.346,12.085,240.9,38.20189655,-2148
12/6/2017 16:00,25.734,-95.241,11.925,240.6,36.51829268,-2575
12/7/2017 0:00,25.761,-95.142,12.106,243.5,35.21750985,-2844
12/7/2017 8:00,25.814,-95.067,12.039,246.6,31.9679918,-3060
12/7/2017 16:00,25.882,-95.02,12.186,246.2,32.15921952,-2946
12/8/2017 0:00,25.979,-95.019,11.976,237.6,45.79294815,-2509
12/8/2017 8:00,NaN,NaN,11.93,238.8,NaN,NaN
12/8/2017 16:00,NaN,NaN,11.964,239.1,NaN,NaN
12/9/2017 0:00,NaN,NaN,11.906,235.4,NaN,NaN
12/9/2017 8:00,NaN,NaN,11.855,234,NaN,NaN
12/9/2017 16:00,NaN,NaN,11.906,236.6,NaN,NaN
12/10/2017 0:00,NaN,NaN,NaN,NaN,NaN,NaN
12/10/2017 8:00,NaN,NaN,NaN,NaN,NaN,NaN
12/10/2017 16:00,NaN,NaN,NaN,NaN,NaN,NaN
12/11/2017 0:00,NaN,NaN,NaN,NaN,NaN,NaN
12/11/2017 8:00,NaN,NaN,NaN,NaN,NaN,NaN
12/11/2017 16:00,NaN,NaN,NaN,NaN,NaN,NaN
12/12/2017 0:00,NaN,NaN,NaN,NaN,NaN,NaN
12/12/2017 8:00,NaN,NaN,NaN,NaN,NaN,NaN
12/12/2017 16:00,NaN,NaN,NaN,NaN,NaN,NaN
12/13/2017 0:00,NaN,NaN,NaN,NaN,NaN,NaN
12/13/2017 8:00,NaN,NaN,NaN,NaN,NaN,NaN
12/13/2017 16:00,NaN,NaN,NaN,NaN,NaN,NaN
12/14/2017 0:00,NaN,NaN,NaN,NaN,NaN,NaN
12/14/2017 8:00,NaN,NaN,NaN,NaN,NaN,NaN
12/14/2017 16:00,NaN,NaN,NaN,NaN,NaN,NaN
12/15/2017 0:00,NaN,NaN,11.851,231.5,NaN,NaN
12/15/2017 8:00,26.022,-95.127,11.803,232.6,40.00553087,-1893
12/15/2017 16:00,NaN,NaN,11.904,232.9,NaN,NaN
12/16/2017 0:00,26.242,-95.112,11.828,231.2,47.8700376,-1647
12/16/2017 8:00,26.37,-95.121,11.863,233.1,48.32442447,-1704
12/16/2017 16:00,26.485,-95.152,11.854,233.1,44.20995476,-1712
12/17/2017 0:00,26.585,-95.196,11.735,228.2,37.15602374,-1664
12/17/2017 8:00,26.655,-95.26,11.846,232.7,35.04087328,-1599
12/17/2017 16:00,26.72,-95.333,11.732,227.8,35.29113486,-1509
12/18/2017 0:00,26.755,-95.428,11.702,227.6,36.64774209,-1465
12/18/2017 8:00,26.768,-95.535,11.735,228.1,36.30141595,-1321
12/18/2017 16:00,26.772,-95.63,11.47,224.3,29.47335407,-1268
12/19/2017 0:00,26.729,-95.707,11.645,226.6,35.46022279,-1246
12/19/2017 8:00,26.669,-95.791,11.671,226.4,35.9749524,-1345
12/19/2017 16:00,26.61,-95.852,11.624,222.8,27.1239562,-1277
12/20/2017 0:00,26.53,-95.864,11.59,224.3,39.01185717,-1233
12/20/2017 8:00,26.423,-95.876,11.548,221.5,35.60118116,-1203
12/20/2017 16:00,26.348,-95.851,11.519,221.2,34.4690847,-1215
12/21/2017 0:00,26.256,-95.79,11.585,222.7,43.5487784,-1250
12/21/2017 8:00,26.169,-95.719,11.526,220.8,40.84154992,-1293
12/21/2017 16:00,26.118,-95.609,11.701,227.5,44.85398533,-1366
12/22/2017 0:00,26.092,-95.481,11.779,227.2,47.24741792,-1812
12/22/2017 8:00,26.106,-95.344,11.744,227.3,45.9888954,-1671
12/22/2017 16:00,26.136,-95.23,11.86,229,38.22475114,-1833
12/23/2017 0:00,26.208,-95.149,11.816,227.8,44.02897342,-1471
12/23/2017 8:00,26.33,-95.098,11.926,235.1,56.91497957,-1798
12/23/2017 16:00,26.471,-95.069,11.843,227.2,46.37731342,-1661
12/24/2017 0:00,26.577,-95.086,11.977,237.4,46.24313354,-1682
12/24/2017 8:00,26.704,-95.131,11.759,227,49.38332107,-1609
12/24/2017 16:00,26.786,-95.225,11.952,233.1,43.4606086,-1592
12/25/2017 0:00,26.842,-95.324,11.747,227.2,38.86756102,-1535
12/25/2017 8:00,26.852,-95.443,11.938,232,42.88691292,-1498
12/25/2017 16:00,26.843,-95.561,11.613,224.5,39.28387201,-1353
12/26/2017 0:00,26.776,-95.655,11.654,225.3,43.42632957,-1307
12/26/2017 8:00,26.7,-95.738,11.681,224,36.43944292,-1430
12/26/2017 16:00,26.627,-95.784,11.536,222.5,33.50219844,-1272
12/27/2017 0:00,26.526,-95.777,11.543,219.8,42.26624421,-1315
12/27/2017 8:00,26.419,-95.764,11.754,228.7,39.88414472,-1326
12/27/2017 16:00,26.329,-95.716,11.592,221.7,38.69,-1271
12/28/2017 0:00,26.268,-95.626,11.784,228.5,39.26810029,-1390
12/28/2017 8:00,26.228,-95.531,11.768,226.4,33.43898623,-1441
12/28/2017 16:00,26.245,-95.416,11.866,233.1,57.77264578,-1575
12/29/2017 0:00,26.324,-95.251,11.991,236.4,52.44844516,-1627
12/29/2017 8:00,26.384,-95.176,12.261,249.4,33.80938627,-1785
12/29/2017 16:00,26.49,-95.117,12.149,246.6,54.83483929,-1681
12/30/2017 0:00,26.623,-95.061,12.344,249.4,48.59631262,-1702
12/30/2017 8:00,26.735,-95.045,12.44,251.1,46.16746149,-1624
12/30/2017 16:00,26.863,-95.038,12.372,250.5,46.26931813,-1410
12/31/2017 0:00,26.96,-95.072,12.383,250.5,35.14629568,-1471
12/31/2017 8:00,27.023,-95.141,12.312,248,33.58451131,-1437
12/31/2017 16:00,27.074,-95.218,12.266,245.2,33.20859226,-1146
1/1/2018 0:00,27.091,-95.312,12.083,240.5,30.84684911,-1117
1/1/2018 8:00,27.082,-95.392,12.043,239,27.69838443,-1164
1/1/2018 16:00,27.053,-95.475,11.97,237.9,33.52563497,-1282
1/2/2018 0:00,26.996,-95.563,11.825,228.7,42.38804666,-1057
1/2/2018 8:00,26.906,-95.651,11.779,228.4,47.43239926,-993
1/2/2018 16:00,26.813,-95.717,11.826,227.4,34.07366432,-1053
1/3/2018 0:00,26.756,-95.742,11.72,228.8,14.76482306,-1125
